Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0056369-V;Vivienda 56369-V;VALENCIA/VALÈNCIA;ALDAIA;46960;CL VELAZQUEZ, 3, Bloque:C Es:2 Pl:00 Pt:07;;23/09/2024;8211702YJ1781S0225GU;;N;120,00;6;N;3;6;0;0;3
CV-VUT0053473-V;Vivienda 53473-V;VALENCIA/VALÈNCIA;ALDAIA;46960;CL MARCONI, 10, Es:A Pl:00 Pt:03;;14/09/2023;8625720YJ1782N0003OJ;;N;112,00;5;N;2;4;1;1;3
CV-VUT0053751-V;Vivienda 53751-V;VALENCIA/VALÈNCIA;ALDAIA;46960;CL SANT CRISTOFOL, 10, Es:1 Pl:02 Pt:06;;26/10/2023;8211703YJ1781S0008UD;;N;75,00;3;N;1;2;1;1;2
CV-VUT0057394-V;FAMILY HOME;VALENCIA/VALÈNCIA;ALDAIA;46960;CL SANT LLUIS, 48, Es:T Pl:OD Pt:OS;;17/02/2025;8613705YJ1781S0001LY;;N;94,00;8;N;4;8;0;0;4
CV-VUT0058863-V;;VALENCIA/VALÈNCIA;ALDAIA;46960;CL MARTINEZ TORRES, 13, Es:1 Pl:00 Pt:C;;03/07/2025;7808919YJ1770N0003BW;;N;91,00;2;N;1;2;0;0;1
