Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0056754-V;Vivienda 56754-V;VALENCIA/VALÈNCIA;BONREPÒS I MIRAMBELL;46131;CR CARRETERA BARCELONA, 23, Bloque:A Es:1 Pl:01 Pt:01;;25/11/2024;6773904YJ2767S0001PB;;N;97,00;4;N;2;4;0;0;2
CV-VUT0051881-V;Vivienda 51881-V;VALENCIA/VALÈNCIA;BONREPÒS I MIRAMBELL;46131;AV HERBASSERS, 4, Es:T Pl:OD Pt:OS;;16/01/2023;6477304YJ2767N0001US;;N;594,00;8;N;4;8;0;0;4
