Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0049426-V;Vivienda 49426-V;VALENCIA/VALÈNCIA;CARRÍCOLA;46869;PL POLIGONO 2, 305, Es:T Pl:OD Pt:OS;;31/07/2020;46088A002003050001WL;;N;201,00;13;N;6;12;1;1;7
CV-VUT0048904-V;Vivienda 48904-V;VALENCIA/VALÈNCIA;CARRÍCOLA;46869;CL SAN MIGUEL, 5, Es:T Pl:OD Pt:OS;;14/12/2019;0025A0300YJ10D0001SS;;N;224,00;12;N;6;12;0;0;6
