Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0055381-V;Vivienda 55381-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;CL SERRA DE MARIOLA, 7, Bloque:DER Es:2 Pl:03 Pt:09;;22/05/2024;5114229YJ4151N0019ZU;;N;92,00;2;N;1;2;0;0;1
CV-VUT0049672-V;Vivienda 49672-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 122, Es:T Pl:OD Pt:OS;;15/12/2020;74160C2YJ4171N0001PM;;N;168,00;4;N;1;2;2;2;3
CV-VUT0043322-V;Vivienda 43322-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 148, Es:T Pl:OD Pt:OS;;16/10/2017;74160E8YJ4171N0001YM;;N;188,00;4;N;2;4;0;0;2
CV-VUT0047891-V;Vivienda 47891-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 123, Es:T Pl:OD Pt:OS;;12/06/2019;74160C3YJ4171N0001LM;;N;72,00;6;N;3;6;0;0;3
CV-VUT0047080-V;Vivienda 47080-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 76, Pl:00 Pt:03;;06/07/2018;7416076YJ4171N0003QW;;N;173,00;4;N;2;4;0;0;2
CV-VUT0046252-V;Vivienda 46252-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR PANORAMA I, 47, Es:T Pl:OD Pt:OS;;24/03/2018;8015311YJ4181N0001LR;;N;276,00;8;N;4;8;0;0;4
CV-VUT0048072-V;Vivienda 48072-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 61, Es:T Pl:OD Pt:OS;;30/05/2019;7416061YJ4171N0001YM;;N;279,00;6;N;3;6;0;0;3
CV-VUT0047331-V;Vivienda 47331-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 42, Es:T Pl:OD Pt:OS;;07/03/2019;7416042YJ4171N0001RM;;N;169,00;8;N;4;8;0;0;4
CV-VUT0049012-V;Vivienda 49012-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 90A, Bloque:A Es:T Pl:OD Pt:OS;;12/02/2020;74160H1YJ4171N0001JM;;N;170,00;8;N;4;8;0;0;4
CV-VUT0048279-V;Vivienda 48279-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR PANORAMA I, 38, Es:T Pl:OD Pt:OS;;19/07/2019;7916909YJ4171N0001KM;;N;87,00;4;N;2;4;0;0;2
CV-VUT0049619-V;Vivienda 49619-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 141, Es:T Pl:OD Pt:OS;;22/10/2020;74160E1YJ4171N0001SM;;N;440,00;7;N;3;6;1;1;4
CV-VUT0049510-V;Vivienda 49510-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;PD PLANA LA, 22, Es:T Pl:OD Pt:OS;;12/08/2020;001611600YJ41B0001EM;;N;361,00;6;N;3;6;0;0;3
CV-VUT0048690-V;Vivienda 48690-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 91, Es:T Pl:OD Pt:OS;;27/12/2017;7416091YJ4171N0001AM;;N;130,00;6;N;3;6;0;0;3
CV-VUT0047750-V;Vivienda 47750-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 23A, Es:1 Pl:00 Pt:01;;28/05/2019;7416023YJ4171N0002EQ;;N;149,00;5;N;2;4;1;1;3
CV-VUT0053598-V;Vivienda 53598-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 14, Es:T Pl:OD Pt:OS;;06/10/2023;7416014YJ4171N0001JM;;N;220,00;4;N;2;4;0;0;2
CV-VUT0053776-V;Vivienda 53776-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;CL SALVADOR DEL, 1, Es:1 Pl:00 Pt:01;;02/11/2023;5517712YJ4151N0002XH;;N;140,00;6;N;3;6;0;0;3
CV-VUT0053580-V;Vivienda 53580-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 8, Es:4 Pl:00 Pt:01;;04/10/2023;7416006YJ4171N0004ZE;;N;127,00;8;N;4;8;0;0;4
CV-VUT0050881-V;Vivienda 50881-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 101, Es:1 Pl:01 Pt:04;;22/04/2022;74160A1YJ4171N0005JR;;N;62,00;2;N;1;2;0;0;1
CV-VUT0050497-V;Vivienda 50497-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 76, Pl:00 Pt:04;;25/10/2021;7416076YJ4171N0004WE;;N;205,00;8;N;4;8;0;0;4
CV-VUT0058429-V;;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 43, Es:T Pl:OD Pt:OS;;30/05/2025;7416043YJ4171N0001DM;;N;185,00;12;N;6;12;0;0;6
CV-VUT0049900-V;Vivienda 49900-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR PANORAMA I, 12, Es:T Pl:OD Pt:OS;;27/04/2021;8117109YJ4181N0001XR;;N;188,00;4;N;1;2;2;2;3
CV-VUT0050441-V;Vivienda 50441-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 92, Es:T Pl:OD Pt:OS;;21/09/2021;7416092YJ4171N0001BM;;N;187,00;6;N;3;6;0;0;3
CV-VUT0049942-V;Vivienda 49942-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;CL LLIBERTAT, 17, Es:T Pl:OD Pt:OS;;27/04/2021;5315014YJ4151N0001JG;;N;303,00;8;N;4;8;0;0;4
CV-VUT0050403-V;Vivienda 50403-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 101, Es:1 Pl:00 Pt:02;;30/08/2021;74160A1YJ4171N0003GW;;N;77,00;4;N;2;4;0;0;2
CV-VUT0050564-V;Vivienda 50564-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46780;UR TOSSAL GROSS, 123D, Es:T Pl:OD Pt:OS;;01/12/2021;74160C5YJ4171N0001FM;;N;161,00;4;N;2;4;0;0;2
CV-VUT0049940-V;Vivienda 49940-V;VALENCIA/VALÈNCIA;FONT D'EN CARRÒS, LA;46717;UR TOSSAL GROSS, 55, Es:T Pl:OD Pt:OS;;07/05/2021;7416055YJ4171N0001WM;;N;138,00;4;N;2;4;0;0;2
