Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0002239-V;Vivienda 2239-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231O, Es:T Pl:OD Pt:OS;www.casitaslapurisima.com;21/03/1994;001002100XJ67A0001PB;;N;45,00;6;N;3;6;0;0;3
CV-VUT0002240-V;Vivienda 2240-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231H, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001001400XJ67A0001BB;;N;43,00;4;N;2;4;0;0;2
CV-VUT0002234-V;Vivienda 2234-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231E, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001001100XJ67A0001HB;;N;38,00;6;N;3;6;0;0;3
CV-VUT0002235-V;Vivienda 2235-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231F, Es:1 Pl:00 Pt:01;;21/03/1994;001001200XJ67A0001WB;;N;38,00;6;N;3;6;0;0;3
CV-VUT0002246-V;Vivienda 2246-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231G, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001001300XJ67A0001AB;;N;41,00;6;N;3;6;0;0;3
CV-VUT0002241-V;Vivienda 2241-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 234A, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;000500200XJ67A0001ZB;;N;55,00;4;N;2;4;0;0;2
CV-VUT0002243-V;Vivienda 2243-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231I, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001001500XJ67A0001YB;;N;40,00;4;N;2;4;0;0;2
CV-VUT0002244-V;Vivienda 2244-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231B, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001000600XJ67A0001ZB;;N;40,00;6;N;3;6;0;0;3
CV-VUT0002238-V;Vivienda 2238-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231L, Es:T Pl:OD Pt:OS;cwww.asitaslapurisima.com;21/03/1994;001001800XJ67A0001PB;;N;55,00;8;N;4;8;0;0;4
CV-VUT0002245-V;Vivienda 2245-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231D, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001001000XJ67A0001UB;;N;46,00;6;N;3;6;0;0;3
CV-VUT0039500-V;Vivienda 39500-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL ROMERAL CASAS EUFEMIA, 6, Es:T Pl:OD Pt:OS;;20/02/2017;4083111XJ5648C0001PO;;N;402,00;5;N;2;4;1;1;3
CV-VUT0039503-V;Vivienda 39503-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL ROMERAL CASAS EUFEMIA, 6, Es:T Pl:OD Pt:OS;;20/02/2017;4083111XJ5648C0001PO;;N;402,00;5;N;2;4;1;1;3
CV-VUT0054676-V;Vivienda 54676-V;VALENCIA/VALÈNCIA;REQUENA;46390;CL LUIS DICENTA, 12, Es:1 Pl:00 Pt:01;;07/03/2024;8962907XJ5786D0001UT;;S;234,00;8;N;4;8;0;0;4
CV-VUT0054486-V;Vivienda 54486-V;VALENCIA/VALÈNCIA;REQUENA;46340;C CORTINA, 1;;19/02/2024;3324742XJ6732C0001DS;332474XJ6732C0001DS;S;;6;N;3;6;0;0;3
CV-VUT0056308-V;Vivienda 56308-V;VALENCIA/VALÈNCIA;REQUENA;46352;CL BRAILA, 4;;11/09/2024;7763820XJ5673B0010AW;;N;108,00;7;N;3;6;1;1;4
CV-VUT0049684-V;Vivienda 49684-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL SANTA MARIA, 16, Es:1 Pl:00 Pt:00;;05/01/2021;3426810XJ6732E0001LU;;N;60,00;2;N;1;2;0;0;1
CV-VUT0055760-V;Vivienda 55760-V;VALENCIA/VALÈNCIA;REQUENA;46355;CL MARI NIEVES, 6, Es:1 Pl:00 Pt:00;;01/07/2024;3325408XJ6732E0001GU;;N;183,00;6;N;3;6;0;0;3
CV-VUT0042128-V;Vivienda 42128-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL CASTILLO, 31, Es:T Pl:OD Pt:OS;;14/08/2017;3326970XJ6732E0001KU;;N;134,00;6;N;3;6;0;0;3
CV-VUT0045091-V;Vivienda 45091-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL MARQUILLO, 10A, Es:1 Pl:00 Pt:01;;18/06/2018;3628128XJ6732H0001TA;;N;340,00;4;N;1;2;2;2;3
CV-VUT0049871-V;CASA MUSEO RAKKANA;VALENCIA/VALÈNCIA;REQUENA;46340;CL SOMERA, 25, Es:1 Pl:00 Pt:00;;13/04/2021;3325114XJ6732E;46015001673490;N;283,00;9;N;4;8;1;1;5
CV-VUT0054200-V;Vivienda 54200-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL RAMON Y CAJAL, 11, Es:3 Pl:02 Pt:03;;09/01/2024;3330913XJ6733A0106WL;;N;122,00;5;N;2;4;1;1;3
CV-VUT0051346-V;Vivienda 51346-V;VALENCIA/VALÈNCIA;REQUENA;46354;CL CASINOS COJOS, 31;;14/07/2022;5851803XJ4655B0001AP;;N;21,00;2;N;1;2;0;0;1
CV-VUT0050574-V;Vivienda 50574-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL COLEGIO, 21, Es:1 Pl:00 Pt:01;;14/12/2021;3525657XJ6732F0001FH;;N;147,00;5;N;1;2;3;3;4
CV-VUT0051746-V;Vivienda 51746-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL CRISTO, 6, Es:1 Pl:00 Pt:00;;11/11/2022;3325402XJ6732E0001UU;;N;341,00;4;N;2;4;0;0;2
CV-VUT0051548-V;Vivienda 51548-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231M, Es:T Pl:OD Pt:OS;;06/09/2022;001001900XJ67A0001LB;;N;48,00;2;N;1;2;0;0;1
CV-VUT0051555-V;Vivienda 51555-V;VALENCIA/VALÈNCIA;REQUENA;46340;DS DISEMINADOS  Polígono 53 Parcela 231 FUENTE MARIANO. 46340 REQUENA (VALENCIA);;06/09/2022;46215A053002310000QJ;;N;;2;N;1;2;0;0;1
CV-VUT0002232-V;Vivienda 2232-V;VALENCIA/VALÈNCIA;REQUENA;46340;PL POLIGONO 53, 231J, Es:1 Pl:00 Pt:01;www.casitaslapurisima.com;21/03/1994;001001600XJ67A0001GB;;S;64,00;6;N;3;6;0;0;3
CV-VUT0057556-V;APARTAMENTOS REQUENA;VALENCIA/VALÈNCIA;REQUENA;46340;CL COLON, 12, Es:1 Pl:01 Pt:1C;;21/02/2025;3330909XJ6733A5003ME;46015001707553;N;97,00;4;N;2;4;0;0;2
CV-VUT0058249-V;MANUEL ROLDAN SEBASTIAN Y XIAO LI;VALENCIA/VALÈNCIA;REQUENA;46355;CL CLARIN PEDRONES, 8, Es:1 Pl:00 Pt:01;;06/05/2025;4960604XJ6555G0001ZT;;N;303,00;10;N;5;10;0;0;5
CV-VUT0058197-V;ALOJAMIENTO TURÍSTICO FUENTE DE LA SOTERRAÑA;VALENCIA/VALÈNCIA;REQUENA;46340;PZ CONSISTORIAL, 3, Es:1 Pl:01 Pt:01;;12/04/2025;3627902XJ6732H0002FS;;S;60,00;2;N;1;2;0;0;1
CV-VUT0032177-V;Vivienda 32177-V;VALENCIA/VALÈNCIA;REQUENA;46357;CL ERAS PONTON, 15, Es:T Pl:OD Pt:OS;;17/12/2009;1515603XJ6711F0001HF;;S;608,00;6;N;3;6;0;0;3
CV-VUT0058434-V;ENOA SUITES;VALENCIA/VALÈNCIA;REQUENA;46340;CL SOMERA, 4;www.enoasuites.com;27/05/2025;3425212XJ6732C0001IS;;N;200,00;4;N;2;4;0;0;2
CV-VUT0054201-V;Vivienda 54201-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL RAMON Y CAJAL, 11, Es:3 Pl:04 Pt:07;;09/01/2024;3330913XJ6733A0110EB;;N;122,00;5;N;2;4;1;1;3
CV-VUT0056289-V;Vivienda 56289-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL CARCEL, 5, Es:1 Pl:00 Pt:00;;05/09/2024;3326802XJ6732E0001TU;;N;75,00;6;N;3;6;0;0;3
CV-VUT0054191-V;Vivienda 54191-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL EDUARDO GARCIA, 3, Pl:05 Pt:14;;11/01/2024;3025810XJ6732E0016SL;;N;192,00;5;N;2;4;1;1;3
CV-VUT0049564-V;Vivienda 49564-V;VALENCIA/VALÈNCIA;REQUENA;46340;CL RAMON Y CAJAL, 1, Es:1 Pl:02 Pt:06;;22/10/2020;3430504XJ6733C0017ZL;;N;104,00;6;N;3;6;0;0;3
CV-VUT0057558-V;APARTAMENTOS REQUENA;VALENCIA/VALÈNCIA;REQUENA;46340;CL COLON, 12, Es:1 Pl:01 Pt:1B;;21/02/2025;3330909XJ6733A5002XW;46015001707546;N;74,00;4;N;2;4;0;0;2
CV-VUT0057559-V;APARTAMENTOS REQUENA;VALENCIA/VALÈNCIA;REQUENA;46340;CL COLON, 12, Es:1 Pl:01 Pt:01;;21/02/2025;3330909XJ6733A5001ZQ;46015001707539;N;105,00;4;N;2;4;0;0;2
CV-VUT0058480-V;;VALENCIA/VALÈNCIA;REQUENA;46340;PZ CONSISTORIAL, 3, Es:1 Pl:02 Pt:01;;19/06/2025;3627902XJ6732H0003GD;;S;63,00;2;N;1;2;0;0;1
CV-VUT0058566-V;;VALENCIA/VALÈNCIA;REQUENA;46340;AV CAPITAN GADEA, 29, Pl:01 Pt:04;;14/06/2025;3031911XJ6733A0008SK;;N;90,00;3;N;1;2;1;1;2
CV-VUT0058706-V;;VALENCIA/VALÈNCIA;REQUENA;46340;CL CONSTITUCION, 61, Es:1 Pl:00 Pt:01;;22/05/2025;3928113XJ6732H0008KK;;N;44,00;2;S;0;0;0;0;0
CV-VUT0052879-V;Vivienda 52879-V;VALENCIA/VALÈNCIA;REQUENA;46390;CL MEDIODIA SAN JUAN, 18, Es:1 Pl:00 Pt:01;;14/06/2023;7066106XJ5776E0001XP;;N;141,00;6;N;3;6;0;0;3
