Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0052632-V;Vivienda 52632-V;VALENCIA/VALÈNCIA;ANTELLA;46266;CL CREU ALTA, DE LA, 4, Es:1 Pl:01 Pt:02;;19/05/2023;8287113YJ0288N0067JD;;N;84,00;6;N;3;6;0;0;3
CV-VUT0048003-V;Vivienda 48003-V;VALENCIA/VALÈNCIA;ANTELLA;46266;CL BONAIRE, DEL, 12, Es:2 Pl:02 Pt:01;;28/06/2019;8188406YJ0288N0002TS;;N;141,00;5;N;1;2;3;3;4
