Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0056526-V;Vivienda 56526-V;VALENCIA/VALÈNCIA;SENYERA;46669;CL M MARTIN CARRERA, 1, Es:T Pl:OD Pt:OS;;18/10/2024;5569416YJ1256N0001MM;;N;217,00;5;N;2;4;1;1;3
CV-VUT0054778-V;Vivienda 54778-V;VALENCIA/VALÈNCIA;SENYERA;46669;CL CERVANTES, 7, Es:T Pl:OD Pt:OS;;27/03/2024;5770009YJ1257S0001FW;;N;273,00;6;N;3;6;0;0;3
