Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0037211-V;Vivienda 37211-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 101, Es:T Pl:OD Pt:OS;;14/06/2016;46186A006001010001YS;;N;444,00;6;N;3;6;0;0;3
CV-VUT0054792-V;Vivienda 54792-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL CASIANO FITA, 5, Es:1 Pl:02 Pt:02;;28/03/2024;7200610YJ0070S0003RO;;N;96,00;4;N;2;4;0;0;2
CV-VUT0054319-V;Vivienda 54319-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL RICARDO MARTINEZ LLOVET, 1, Es:1 Pl:02 Pt:04;;29/01/2024;8198716YH0989N0005EF;;N;93,00;7;N;3;6;1;1;4
CV-VUT0055446-V;Vivienda 55446-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL RAFAEL JUAN VIDAL, 20, Es:1 Pl:01 Pt:02;;24/05/2024;7596911YH0979N0107IG;;N;121,00;5;N;2;4;1;1;3
CV-VUT0040326-V;Vivienda 40326-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL JAIME I, 15, Es:1 Pl:03 Pt:06;;27/03/2017;7793815YH0979S0008UZ;;N;128,00;5;N;1;2;3;3;4
CV-VUT0054745-V;Vivienda 54745-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL DOS DE MAYO, 64, Es:1 Pl:01 Pt:01;;25/03/2024;7901927YJ0070S0002ZI;;N;114,00;6;N;3;6;0;0;3
CV-VUT0054747-V;Vivienda 54747-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;AV FRANCISCO CERDA, 30, Es:1 Pl:02 Pt:02;;25/03/2024;8296202YH0989N0003WS;;N;60,00;6;N;3;6;0;0;3
CV-VUT0049174-V;Vivienda 49174-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL GOMIS, 27, Es:1 Pl:04 Pt:15;;08/04/2020;79028B4YJ0070S0019OX;;N;80,00;4;N;2;4;0;0;2
CV-VUT0045208-V;Vivienda 45208-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 7, 479, Es:T Pl:OD Pt:OS;;25/06/2018;46186A007004790001YM;;N;542,00;5;N;2;4;1;1;3
CV-VUT0044462-V;Vivienda 44462-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL JOSE IRANZO, 73, Es:1 Pl:01 Pt:02;;28/05/2018;8503649YJ0080S0048SM;;N;107,00;4;N;1;2;2;2;3
CV-VUT0048441-V;Vivienda 48441-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 14, 463, Es:T Pl:OD Pt:OS;;11/09/2019;46186A014004630001YS;;N;229,00;4;N;2;4;0;0;2
CV-VUT0048640-V;Vivienda 48640-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;AV DANIEL GIL, 72, Es:1 Pl:02 Pt:07;;29/10/2019;8495122YH0989N0010GH;;N;159,00;6;N;3;6;0;0;3
CV-VUT0048760-V;Vivienda 48760-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;AV ALMANSA, 14, Es:1 Pl:06 Pt:16;;29/11/2019;7200611YJ0070S0018WZ;;N;107,00;6;N;3;6;0;0;3
CV-VUT0048672-V;Vivienda 48672-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL JAIME I, 15, Es:1 Pl:04 Pt:07;;22/10/2019;7793815YH0979S0009IX;;N;128,00;5;N;1;2;3;3;4
CV-VUT0048673-V;Vivienda 48673-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL JAIME I, 17, Es:1 Pl:03 Pt:05;;22/10/2019;7793814YH0979S0007BB;;N;129,00;5;N;1;2;3;3;4
CV-VUT0047734-V;Vivienda 47734-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL SAN JAIME, 47, Pl:01 Pt:02;;04/07/2018;7797316YJ0070A0004SM;;N;115,00;4;N;2;4;0;0;2
CV-VUT0048333-V;Vivienda 48333-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 29, 120, Es:T Pl:OD Pt:OS;;05/08/2019;46186A029001200001YH;;N;291,00;6;N;3;6;0;0;3
CV-VUT0054460-V;Vivienda 54460-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL DOS DE MAYO, 173, Es:1 Pl:03 Pt:03;;16/02/2024;8198722YH0989N0004YD;;N;101,00;8;N;4;8;0;0;4
CV-VUT0048577-V;Vivienda 48577-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 1046, Es:T Pl:OD Pt:OS;;10/10/2019;46186A006010460001YA;;N;533,00;6;N;3;6;0;0;3
CV-VUT0049408-V;Vivienda 49408-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 1501, Es:T Pl:OD Pt:OS;;27/07/2020;46186A006015010001YP;;N;466,00;2;N;1;2;0;0;1
CV-VUT0051093-V;Vivienda 51093-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 864, Es:T Pl:OD Pt:OS;;01/06/2022;46186A006008640001YI;;N;181,00;4;N;2;4;0;0;2
CV-VUT0053061-V;Vivienda 53061-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 1870, Es:T Pl:OD Pt:OS;;05/07/2023;46186A006018700001YJ;;N;154,00;4;N;2;4;0;0;2
CV-VUT0052047-V;Vivienda 52047-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PZ MAYOR, 8, Es:1 Pl:03 Pt:08;;28/02/2023;7699416YH0979N0008GD;;N;96,00;4;N;2;4;0;0;2
CV-VUT0050648-V;Vivienda 50648-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 96, Es:T Pl:OD Pt:OS;;28/01/2022;46186A006000960001YX;;N;369,00;6;N;3;6;0;0;3
CV-VUT0056325-V;Vivienda 56325-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 4, 305, Es:T Pl:OD Pt:OS;;16/09/2024;46186A004003050001YE;;N;322,00;14;N;7;14;0;0;7
CV-VUT0055984-V;Vivienda 55984-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL BARRANQUET, 1B, Es:1 Pl:01 Pt:01;;22/07/2024;7796814YH0979N0003II;;N;78,00;5;N;2;4;1;1;3
CV-VUT0056293-V;Vivienda 56293-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;AV CONDE TORREFIEL, 8, Es:1 Pl:01 Pt:01;;06/09/2024;7596909YH0979N0004AO;;N;83,00;4;N;2;4;0;0;2
CV-VUT0054936-V;Vivienda 54936-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL SALVADOR TORMO, 4, Es:1 Pl:00 Pt:01;;15/04/2024;8100702YJ0080S0001TA;;N;44,00;2;N;1;2;0;0;1
CV-VUT0057706-V;;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 7078, Es:T Pl:OD Pt:OS;;08/03/2025;46186A006070780001YK;;N;154,00;5;N;2;4;1;1;3
CV-VUT0058564-V;can TON;VALENCIA/VALÈNCIA;ONTINYENT;46870;CL LUIS COLOMER, 15, Es:1 Pl:02 Pt:04;;16/06/2025;7604955YJ0070S0030BR;;N;143,00;6;N;3;6;0;0;3
CV-VUT0049693-V;Vivienda 49693-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;AV ALMAIG, 40, Es:1 Pl:04 Pt:07;;19/01/2021;8195402YH0989N0012LK;;N;180,00;2;N;1;2;0;0;1
CV-VUT0050668-V;Vivienda 50668-V;VALENCIA/VALÈNCIA;ONTINYENT;46870;PL NUMERO 6, 1826, Es:T Pl:OD Pt:OS;;11/02/2022;46186A006018260001YO;;N;472,00;8;N;4;8;0;0;4
