Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0048171-V;Vivienda 48171-V;VALENCIA/VALÈNCIA;POBLA LLARGA, LA;46670;CL AMERICA, 16, Es:1 Pl:00 Pt:01;;11/06/2019;8293710YJ1889S0013DK;;N;119,00;6;N;3;6;0;0;3
CV-VUT0050349-V;Vivienda 50349-V;VALENCIA/VALÈNCIA;POBLA LLARGA, LA;46670;CL CANONTGE FOGUES, 26, Es:T Pl:OD Pt:OS;;06/08/2021;8194005YJ1889S0001JO;;N;104,00;6;N;3;6;0;0;3
