Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0053489-V;Vivienda 53489-V;VALENCIA/VALÈNCIA;MONTESA;46692;CL SANT ANTONI, 17, Es:T Pl:OD Pt:OS;;18/09/2023;3540604YJ0134B0001HJ;;N;94,00;5;N;2;4;1;1;3
CV-VUT0053340-V;Vivienda 53340-V;VALENCIA/VALÈNCIA;MONTESA;46692;CL PORTA DE LA VILA, 10, Es:T Pl:OD Pt:OS;;14/08/2023;3441715YJ0134A0001DI;;N;163,00;8;N;4;8;0;0;4
