Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0033411-V;Vivienda 33411-V;VALENCIA/VALÈNCIA;CAMPORROBLES;46330;PL POLIGONO    7, 406, Es:T Pl:OD Pt:OS;;25/04/2013;46082A007004060001QG;;S;297,00;12;N;6;12;0;0;6
CV-VUT0052643-V;Vivienda 52643-V;VALENCIA/VALÈNCIA;CAMPORROBLES;46330;CL UTIEL, 11, Es:1 Pl:01 Pt:03;;22/05/2023;7502204XJ3970A0003HZ;;N;140,00;4;N;2;4;0;0;2
