Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0050402-V;Vivienda 50402-V;VALENCIA/VALÈNCIA;XERACO;46770;AV ARNAU BOSQUETS, 13, Bloque:2 Es:1 Pl:01 Pt:04;;27/08/2021;2954807YJ4225S0017TT;;N;74,00;6;N;3;6;0;0;3
CV-VUT0050382-V;Vivienda 50382-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 46, Es:12 Pl:02 Pt:56;;17/08/2021;3250202YJ4235S0086PA;;N;61,00;2;N;1;2;0;0;1
CV-VUT0050383-V;Vivienda 50383-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 46, Es:8 Pl:01 Pt:26;;17/08/2021;3250202YJ4235S0026FG;;N;88,00;4;N;2;4;0;0;2
CV-VUT0050662-V;Vivienda 50662-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MIGJORN, 1, Es:1 Pl:01 Pt:06;;08/02/2022;2759907YJ4225N0018TZ;;N;66,00;4;N;2;4;0;0;2
CV-VUT0051064-V;Vivienda 51064-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MIGJORN, 1, Es:1 Pl:00 Pt:01;;25/05/2022;2759907YJ4225N0013MH;;N;87,00;4;N;2;4;0;0;2
CV-VUT0051065-V;Vivienda 51065-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MIGJORN, 1, Es:1 Pl:02 Pt:10;;25/05/2022;2759907YJ4225N0022YX;;N;66,00;4;N;2;4;0;0;2
CV-VUT0051066-V;Vivienda 51066-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MIGJORN, 1, Es:1 Pl:02 Pt:12;;25/05/2022;2759907YJ4225N0024IQ;;N;57,00;2;N;1;2;0;0;1
CV-VUT0053905-V;Vivienda 53905-V;VALENCIA/VALÈNCIA;XERACO;46770;CL COSTERA LA, 2, Es:Y Pl:02 Pt:67;;21/11/2023;3351201YJ4235S0089QF;;N;64,00;8;N;4;8;0;0;4
CV-VUT0039723-V;Vivienda 39723-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 43, Es:1 Pl:06 Pt:17;;18/03/2017;3253802YJ4235S0017QO;;N;156,00;6;N;3;6;0;0;3
CV-VUT0039709-V;Vivienda 39709-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 35, Es:1 Pl:04 Pt:15;;17/03/2017;2368403YJ4226N0084PF;;N;99,00;6;N;3;6;0;0;3
CV-VUT0056855-V;Vivienda 56855-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MANUEL SANCHIS GUARNER, 15, Es:1 Pl:02 Pt:05;;11/12/2024;2958406YJ4225N0008JF;;N;78,00;6;N;3;6;0;0;3
CV-VUT0039676-V;Vivienda 39676-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 7, Es:1 Pl:02 Pt:05;;17/03/2017;3253302YJ4235S0005KM;;N;99,00;6;N;3;6;0;0;3
CV-VUT0039700-V;Vivienda 39700-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 8, Es:A Pl:02 Pt:05;;17/03/2017;2762501YJ4226S0007LG;;N;91,00;4;N;2;4;0;0;2
CV-VUT0056273-V;Vivienda 56273-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 45, Es:B Pl:01 Pt:02;;02/09/2024;3252201YJ4235S0017OO;;N;125,00;6;N;3;6;0;0;3
CV-VUT0052584-V;Vivienda 52584-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 43, Es:1 Pl:05 Pt:15;;17/05/2023;3253802YJ4235S0015XU;;N;105,00;6;N;3;6;0;0;3
CV-VUT0052881-V;Vivienda 52881-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 8, Bloque:A Es:D Pl:01 Pt:02;;15/06/2023;2762501YJ4226S0036HS;;N;91,00;4;N;2;4;0;0;2
CV-VUT0050698-V;Vivienda 50698-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 25, Es:1 Pl:02 Pt:05;;25/02/2022;3057906YJ4235N0005XG;;N;80,00;5;N;2;4;1;1;3
CV-VUT0050230-V;Vivienda 50230-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:01 Pt:0A;;21/07/2021;2958701YJ4225N0002QI;;N;82,00;6;N;3;6;0;0;3
CV-VUT0050231-V;Vivienda 50231-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:02 Pt:0A;;21/07/2021;2958701YJ4225N0005RA;;N;82,00;6;N;3;6;0;0;3
CV-VUT0050232-V;Vivienda 50232-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:01 Pt:0C;;21/07/2021;2958701YJ4225N0004EP;;N;69,00;4;N;2;4;0;0;2
CV-VUT0050233-V;Vivienda 50233-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:01 Pt:0B;WWW.SERVIPLAYA.COM;21/07/2021;2958701YJ4225N0003WO;;N;69,00;4;N;2;4;0;0;2
CV-VUT0050235-V;Vivienda 50235-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:2 Pl:01 Pt:0E;;21/07/2021;2958701YJ4225N0024JQ;;N;83,00;6;N;3;6;0;0;3
CV-VUT0050236-V;Vivienda 50236-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:02 Pt:0B;https://www.serviplaya.com/;21/07/2021;2958701YJ4225N0006TS;;N;69,00;4;N;2;4;0;0;2
CV-VUT0050237-V;Vivienda 50237-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:02 Pt:0C;;21/07/2021;2958701YJ4225N0007YD;;N;69,00;4;N;2;4;0;0;2
CV-VUT0053080-V;Vivienda 53080-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 9A, Es:1 Pl:01 Pt:A0;;07/07/2023;3152201YJ4235S0076SR;;N;69,00;6;N;3;6;0;0;3
CV-VUT0052687-V;Vivienda 52687-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 25, Es:C Pl:01 Pt:04;;26/05/2023;2663112YJ4226S0032SI;;N;43,00;2;N;1;2;0;0;1
CV-VUT0057036-V;Vivienda 57036-V;VALENCIA/VALÈNCIA;XERACO;46770;AV ARNAU BOSQUETS, 3, Bloque:2 Es:1 Pl:02 Pt:05;;30/12/2024;2757405YJ4225N0030OR;;N;91,00;6;N;3;6;0;0;3
CV-VUT0056165-V;Vivienda 56165-V;VALENCIA/VALÈNCIA;XERACO;46770;CL PEIXQUETERS, 8, Bloque:A Es:1 Pl:02 Pt:06;;06/08/2024;2861606YJ4226S0025ZR;;N;100,00;6;N;3;6;0;0;3
CV-VUT0053150-V;Vivienda 53150-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 13, Es:1 Pl:00 Pt:04;;14/07/2023;2663503YJ4226S0004QS;;N;145,00;7;N;3;6;1;1;4
CV-VUT0027396-V;Vivienda 27396-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 15, Es:2 Pl:00 Pt:01;;18/05/1999;2958406YJ4225N0025TW;;N;1.126,00;6;N;3;6;0;0;3
CV-VUT0029475-V;Vivienda 29475-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 9, Es:1 Pl:06 Pt:30;;05/06/2003;2761902YJ4226S0059UY;;N;82,00;6;N;3;6;0;0;3
CV-VUT0043716-V;Vivienda 43716-V;VALENCIA/VALÈNCIA;XERACO;46770;CL JOAN DE NATERA,, Es:4 Pl:02 Pt:25;;27/04/2018;3351201YJ4235S0025QF;;N;74,00;4;N;2;4;0;0;2
CV-VUT0056531-V;Vivienda 56531-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 4, Es:3 Pl:04 Pt:08;;20/10/2024;2959501YJ4225N0043RF;;N;102,00;6;N;3;6;0;0;3
CV-VUT0039711-V;Vivienda 39711-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 6, Es:1 Pl:01 Pt:02;;17/03/2017;2861601YJ4226S0008AH;;N;78,00;4;N;2;4;0;0;2
CV-VUT0039704-V;Vivienda 39704-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 42, Es:1 Pl:02 Pt:24;;17/03/2017;2470801YJ4227S0030WM;;N;87,00;6;N;3;6;0;0;3
CV-VUT0039662-V;Vivienda 39662-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 6, Es:1 Pl:04 Pt:07;;16/03/2017;2861601YJ4226S0013DK;;N;74,00;4;N;2;4;0;0;2
CV-VUT0039705-V;Vivienda 39705-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 35, Es:1 Pl:02 Pt:06;;17/03/2017;2368403YJ4226N0103WY;;N;76,00;4;N;2;4;0;0;2
CV-VUT0036614-V;Vivienda 36614-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MANUEL SANCHIS GUARNER, 13, Es:1 Pl:02 Pt:10;;24/05/2016;3157805YJ4235N0007EJ;;N;69,00;4;N;2;4;0;0;2
CV-VUT0039734-V;Vivienda 39734-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 4, Es:1 Pl:04 Pt:14;;18/03/2017;3253801YJ4235S0035RZ;;N;109,00;6;N;3;6;0;0;3
CV-VUT0034722-V;Vivienda 34722-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 42, Es:4 Pl:01 Pt:03;;06/03/2015;3152202YJ4235S0021RP;;N;93,00;6;N;3;6;0;0;3
CV-VUT0039689-V;Vivienda 39689-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 26, Pl:02 Pt:0A;;17/03/2017;2567501YJ4226N0030TZ;;N;109,00;6;N;3;6;0;0;3
CV-VUT0039690-V;Vivienda 39690-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 20, Bloque:1 Es:1 Pl:00 Pt:01;WWW.SERVIPLAYA.CVOM;17/03/2017;2956307YJ4225N0001TU;;N;102,00;6;N;3;6;0;0;3
CV-VUT0039691-V;Vivienda 39691-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 4, Es:1 Pl:02 Pt:04;;17/03/2017;2959501YJ4225N0011RF;;N;112,00;6;N;3;6;0;0;3
CV-VUT0039692-V;Vivienda 39692-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 37, Bloque:1 Es:B Pl:04 Pt:08;;17/03/2017;2368402YJ4226N0085WG;;N;79,00;4;N;2;4;0;0;2
CV-VUT0039694-V;Vivienda 39694-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 9B, Es:1 Pl:06 Pt:C;;17/03/2017;3353702YJ4235S0026KG;;N;83,00;6;N;3;6;0;0;3
CV-VUT0039696-V;Vivienda 39696-V;VALENCIA/VALÈNCIA;XERACO;46770;PZ PONENT, 2, Es:2 Pl:04 Pt:07;;17/03/2017;2761903YJ4226S0020OX;;N;91,00;6;N;3;6;0;0;3
CV-VUT0039274-V;Vivienda 39274-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 10, Bloque:A Es:1 Pl:SM Pt:23;;26/01/2017;2958703YJ4225N0025DW;;N;7,00;6;N;3;6;0;0;3
CV-VUT0039275-V;Vivienda 39275-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MANUEL SANCHIS GUARNER, 8, Es:VU Pl:ELO Pt:05;;26/01/2017;2958411YJ4225N0005OA;;N;4,00;6;N;3;6;0;0;3
CV-VUT0039615-V;Vivienda 39615-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 37, Bloque:3 Es:A Pl:02 Pt:04;;10/03/2017;2368402YJ4226N0052QF;;N;95,00;4;N;1;2;2;2;3
CV-VUT0039621-V;Vivienda 39621-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 5, Es:1 Pl:04 Pt:09;;10/03/2017;2761908YJ4226S0020IX;;N;123,00;6;N;3;6;0;0;3
CV-VUT0039622-V;Vivienda 39622-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 7, Es:1 Pl:03 Pt:09;;10/03/2017;3253302YJ4235S0009XR;;N;107,00;4;N;2;4;0;0;2
CV-VUT0039697-V;Vivienda 39697-V;VALENCIA/VALÈNCIA;XERACO;46770;PZ PONENT, 2, Es:2 Pl:05 Pt:08;;17/03/2017;2761903YJ4226S0021PM;;N;94,00;6;N;3;6;0;0;3
CV-VUT0039706-V;Vivienda 39706-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 8, Bloque:A Es:C Pl:02 Pt:03;;17/03/2017;2762501YJ4226S0027PY;;N;120,00;6;N;3;6;0;0;3
CV-VUT0039710-V;Vivienda 39710-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 12A, Bloque:4 Es:2 Pl:01 Pt:04;;17/03/2017;2956108YJ4225N0059ER;;N;73,00;4;N;2;4;0;0;2
CV-VUT0039712-V;Vivienda 39712-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 37, Bloque:1 Es:B Pl:03 Pt:06;;17/03/2017;2368402YJ4226N0083MD;;N;79,00;4;N;2;4;0;0;2
CV-VUT0038644-V;Vivienda 38644-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 20, Es:A Pl:04 Pt:08;;16/12/2016;2665603YJ4226N0013ZP;;N;91,00;6;N;3;6;0;0;3
CV-VUT0039722-V;Vivienda 39722-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 51, Es:2 Pl:01 Pt:0D;;18/03/2017;3251401YJ4235S0035QZ;;N;62,00;4;N;2;4;0;0;2
CV-VUT0039724-V;Vivienda 39724-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 41, Es:1 Pl:10 Pt:39;;18/03/2017;2369902YJ4226N0040JT;;N;88,00;4;N;2;4;0;0;2
CV-VUT0039726-V;Vivienda 39726-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 8, Bloque:1 Es:A Pl:01 Pt:01;;18/03/2017;2759905YJ4225N0002BI;;N;94,00;6;N;3;6;0;0;3
CV-VUT0039728-V;Vivienda 39728-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 8, Bloque:1 Es:B Pl:01 Pt:02;WWW.SERVIPLAYA.COM;18/03/2017;2759905YJ4225N0009RG;;N;77,00;4;N;2;4;0;0;2
CV-VUT0039730-V;Vivienda 39730-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 7, Es:1 Pl:03 Pt:12;;18/03/2017;3253302YJ4235S0012XR;;N;106,00;4;N;2;4;0;0;2
CV-VUT0039737-V;Vivienda 39737-V;VALENCIA/VALÈNCIA;XERACO;46770;CL PEATONAL, 1, Es:4 Pl:07 Pt:14;;19/03/2017;2959501YJ4225N0102QA;;N;100,00;6;N;3;6;0;0;3
CV-VUT0039739-V;Vivienda 39739-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 42, Es:B Pl:00 Pt:01;WWW.SERVIPLAYA.COM;19/03/2017;2470801YJ4227S0008SP;;N;80,00;6;N;3;6;0;0;3
CV-VUT0039661-V;Vivienda 39661-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 26, Pl:01 Pt:0A;;16/03/2017;2567501YJ4226N0010FU;;N;130,00;6;N;3;6;0;0;3
CV-VUT0039664-V;Vivienda 39664-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 42, Es:1 Pl:01 Pt:21;;16/03/2017;2470801YJ4227S0027WM;;N;93,00;6;N;3;6;0;0;3
CV-VUT0039668-V;Vivienda 39668-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 9B, Es:1 Pl:03 Pt:A;;17/03/2017;3353702YJ4235S0015PU;;N;112,00;6;N;3;6;0;0;3
CV-VUT0039670-V;Vivienda 39670-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 35, Es:1 Pl:03 Pt:08;;17/03/2017;2368403YJ4226N0105RI;;N;98,00;6;N;3;6;0;0;3
CV-VUT0037357-V;Vivienda 37357-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 13A, Es:1 Pl:01 Pt:DR;;11/07/2016;3350901YJ4225N0005PA;;N;82,00;4;N;2;4;0;0;2
CV-VUT0037142-V;Vivienda 37142-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 26, Bloque:1 Es:1 Pl:00 Pt:01;;21/06/2016;3054102YJ4235S0005IM;;N;121,00;5;N;2;4;1;1;3
CV-VUT0036502-V;Vivienda 36502-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 5, Es:1 Pl:01 Pt:03;;06/06/2016;2761908YJ4226S0047YB;;N;106,00;5;N;2;4;1;1;3
CV-VUT0054807-V;Vivienda 54807-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 12A, Bloque:3 Es:2 Pl:02 Pt:05;;02/04/2024;2956108YJ4225N0042SD;;N;93,00;6;N;3;6;0;0;3
CV-VUT0055726-V;Vivienda 55726-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 9B, Es:2 Pl:02 Pt:D0;;27/06/2024;3152201YJ4235S0097RL;;N;46,00;4;N;2;4;0;0;2
CV-VUT0054708-V;Vivienda 54708-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 23, Es:1 Pl:03 Pt:08;;21/03/2024;2663115YJ4226S0008QH;;N;90,00;6;N;3;6;0;0;3
CV-VUT0035960-V;Vivienda 35960-V;VALENCIA/VALÈNCIA;XERACO;46770;CL JORDI DE SANT JORDI, 5, Es:1 Pl:01 Pt:08;;21/03/2016;2960903YJ4226S0011TH;;N;61,00;5;N;2;4;1;1;3
CV-VUT0055518-V;Vivienda 55518-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 35, Es:1 Pl:02 Pt:06;;04/06/2024;2368403YJ4226N0075RI;;N;94,00;6;N;3;6;0;0;3
CV-VUT0054812-V;Vivienda 54812-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MIGJORN, 8, Es:1 Pl:02 Pt:06;;27/03/2024;2761912YJ4226S0008AH;;N;51,00;2;N;1;2;0;0;1
CV-VUT0055649-V;Vivienda 55649-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 12A, Bloque:3 Es:3 Pl:01 Pt:04;;20/06/2024;2956108YJ4225N0047JK;;N;98,00;6;N;3;6;0;0;3
CV-VUT0040055-V;Vivienda 40055-V;VALENCIA/VALÈNCIA;XERACO;46770;AV LUIS SANTANGEL, 60, Es:2 Pl:06 Pt:16;;27/04/2017;2369901YJ4226G0034TI;;N;113,00;6;N;3;6;0;0;3
CV-VUT0039834-V;Vivienda 39834-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 37, Bloque:1 Es:E Pl:03 Pt:06;;30/03/2017;2368402YJ4226N0115WG;;N;74,00;4;N;2;4;0;0;2
CV-VUT0039897-V;Vivienda 39897-V;VALENCIA/VALÈNCIA;XERACO;46770;CL PEIXQUETERS, 8, Bloque:A Es:1 Pl:05 Pt:13;;09/04/2017;2861606YJ4226S0032WI;;N;94,00;6;N;3;6;0;0;3
CV-VUT0055861-V;Vivienda 55861-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MANUEL SANCHIS GUARNER, 13, Es:2 Pl:02 Pt:12;;11/07/2024;3157805YJ4235N0013YB;;N;82,00;6;N;3;6;0;0;3
CV-VUT0055979-V;Vivienda 55979-V;VALENCIA/VALÈNCIA;XERACO;46770;AV MOTA DE LA, 35, Es:1 Pl:03 Pt:11;;22/07/2024;2368403YJ4226N0080YP;;N;110,00;6;N;3;6;0;0;3
CV-VUT0056632-V;Vivienda 56632-V;VALENCIA/VALÈNCIA;XERACO;46770;AV LUIS SANTANGEL, 30, Es:1 Pl:02 Pt:06;;11/11/2024;2663101YJ4226S0021QM;;N;77,00;6;N;3;6;0;0;3
CV-VUT0056633-V;Vivienda 56633-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MANUEL SANCHIS GUARNER, 23, Es:1 Pl:00 Pt:06;;13/11/2024;3156407YJ4235N0006XH;;N;139,00;4;N;2;4;0;0;2
CV-VUT0055598-V;Vivienda 55598-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 27, Es:A Pl:02 Pt:07;;13/06/2024;3057909YJ4235N0014OZ;;N;76,00;4;N;2;4;0;0;2
CV-VUT0050250-V;Vivienda 50250-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:05 Pt:0A;;22/07/2021;2958701YJ4225N0014PJ;;N;85,00;6;N;3;6;0;0;3
CV-VUT0050256-V;Vivienda 50256-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:06 Pt:0A;;22/07/2021;2958701YJ4225N0017DB;;N;82,00;6;N;3;6;0;0;3
CV-VUT0050259-V;Vivienda 50259-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:2 Pl:06 Pt:0D;;22/07/2021;2958701YJ4225N0033MU;;N;81,00;6;N;3;6;0;0;3
CV-VUT0050265-V;Vivienda 50265-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:2 Pl:07 Pt:0E;;22/07/2021;2958701YJ4225N0036EP;;N;85,00;6;N;3;6;0;0;3
CV-VUT0050251-V;Vivienda 50251-V;VALENCIA/VALÈNCIA;XERACO;46770;CL VINYOLES LES, 3, Es:1 Pl:05 Pt:0B;;22/07/2021;2958701YJ4225N0015AK;;N;69,00;4;N;2;4;0;0;2
CV-VUT0043728-V;Vivienda 43728-V;VALENCIA/VALÈNCIA;XERACO;46770;AV BORRONS DELS, 49, Es:1 Pl:07 Pt:0D;;27/04/2018;3251402YJ4235S0056WD;;N;77,00;4;N;2;4;0;0;2
CV-VUT0056631-V;Vivienda 56631-V;VALENCIA/VALÈNCIA;XERACO;46770;CL MARINES LES, 1, Es:E Pl:00 Pt:02;;11/11/2024;3351201YJ4235S0094EH;;N;50,00;4;N;2;4;0;0;2
CV-VUT0055342-V;Vivienda 55342-V;VALENCIA/VALÈNCIA;XERACO;46770;CL SAN ISIDRO, 29, Bloque:A Es:1 Pl:03 Pt:07;;22/05/2024;0945314YJ4204N0009YD;;N;93,00;6;N;3;6;0;0;3
CV-VUT0039677-V;Vivienda 39677-V;VALENCIA/VALÈNCIA;XERACO;46770;CL RIBERA ALTA, 2, Bloque:C Es:A Pl:05 Pt:15;;17/03/2017;2466303YJ4226N0070ME;;N;87,00;6;N;3;6;0;0;3
CV-VUT0039678-V;Vivienda 39678-V;VALENCIA/VALÈNCIA;XERACO;46770;AV ARNAU BOSQUETS, 7, Bloque:1 Es:3 Pl:02 Pt:06;;17/03/2017;2856204YJ4225N0019BX;;N;91,00;6;N;3;6;0;0;3
CV-VUT0039715-V;Vivienda 39715-V;VALENCIA/VALÈNCIA;XERACO;46770;AV CUARTEL, 12A, Bloque:4 Es:3 Pl:00 Pt:02;;18/03/2017;2956108YJ4225N0063RT;;N;100,00;6;N;3;6;0;0;3
