Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0056799-V;Vivienda 56799-V;VALENCIA/VALÈNCIA;CHELVA;46176;CL SAN FRANCISCO DE ASIS, 7, Es:T Pl:OD Pt:OS;;02/12/2024;1519101XK7011H0001ZQ;;N;156,00;6;N;3;6;0;0;3
CV-VUT0032357-V;Vivienda 32357-V;VALENCIA/VALÈNCIA;CHELVA;46176;CL CARRERA DE LOS MARTIRES, 13, Es:T Pl:OD Pt:OS;;12/05/2010;1719217XK7011H0001AQ;;N;199,00;10;N;5;10;0;0;5
CV-VUT0046823-V;Vivienda 46823-V;VALENCIA/VALÈNCIA;CHELVA;46176;AV MADEREROS DE LOS, 61, Pl:00 Pt:02;;12/02/2018;1620503XK7012B0003HS;;N;79,00;4;N;2;4;0;0;2
CV-VUT0046824-V;Vivienda 46824-V;VALENCIA/VALÈNCIA;CHELVA;46176;AV MADEREROS DE LOS, 61, Pl:00 Pt:03;;12/02/2018;1620503XK7012B0004JD;;N;91,00;6;N;3;6;0;0;3
CV-VUT0046825-V;Vivienda 46825-V;VALENCIA/VALÈNCIA;CHELVA;46176;AV MADEREROS DE LOS, 61, Pl:00 Pt:05;;12/02/2018;1620503XK7012B0006LG;;N;87,00;6;N;3;6;0;0;3
CV-VUT0046826-V;Vivienda 46826-V;VALENCIA/VALÈNCIA;CHELVA;46176;AV MADEREROS DE LOS, 61, Pl:00 Pt:06;;12/02/2018;1620503XK7012B0007BH;;N;82,00;4;N;2;4;0;0;2
CV-VUT0046998-V;Vivienda 46998-V;VALENCIA/VALÈNCIA;CHELVA;46176;CL BENACACIRA, 78, Es:T Pl:OD Pt:OS;;28/01/2019;1519184XK7011H0001MQ;;S;130,00;4;N;2;4;0;0;2
CV-VUT0049377-V;Vivienda 49377-V;VALENCIA/VALÈNCIA;CHELVA;46176;CL DEL MAESTRO ALBELDA, 17, Es:T Pl:OD Pt:OS;;16/07/2020;1623801XK7012S0001MA;;N;310,00;6;N;3;6;0;0;3
CV-VUT0052392-V;Vivienda 52392-V;VALENCIA/VALÈNCIA;CHELVA;46176;CL AZOQUE, 36, Es:T Pl:OD Pt:OS;;25/04/2023;1717204XK7011H0001EQ;;N;192,00;6;N;3;6;0;0;3
CV-VUT0057197-V;;VALENCIA/VALÈNCIA;CHELVA;46176;CL CORAZON DE JESUS, 8;;28/01/2025;1519628XK7011H0001MQ;;N;283,00;8;N;4;8;0;0;4
