Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0038281-V;Vivienda 38281-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL BARRANC  DE RUBIO, 117, Es:T Pl:OD Pt:OS;;26/10/2016;5280803YJ1758S0001ZZ;;N;197,00;8;N;4;8;0;0;4
CV-VUT0037787-V;Vivienda 37787-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 535, 14, Es:T Pl:OD Pt:OS;;19/07/2016;6787925YJ1768N0001HJ;;N;215,00;9;N;4;8;1;1;5
CV-VUT0037376-V;Vivienda 37376-V;VALENCIA/VALÈNCIA;PATERNA;46980;PS PENYAL D'IFACH, 3, Es:2 Pl:07 Pt:18;;07/07/2016;1478602YJ2717N0035SJ;;N;121,00;4;N;2;4;0;0;2
CV-VUT0036118-V;Vivienda 36118-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL PARE MANJON, 2, Es:1 Pl:00 Pt:03;;13/04/2016;0754909YJ2705S0013DJ;;N;55,00;2;N;1;2;0;0;1
CV-VUT0036034-V;Vivienda 36034-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL 130, 12A, Es:T Pl:OD Pt:OS;;23/03/2016;5991501YJ1759S0001ZG;;N;405,00;12;N;6;12;0;0;6
CV-VUT0056309-V;Vivienda 56309-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL MARE DE DEU DESEMPARATS, 34, Bloque:A Es:1 Pl:04 Pt:28;;12/09/2024;9862803YJ1796S0032PW;;N;83,00;5;N;2;4;1;1;3
CV-VUT0041886-V;Vivienda 41886-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 15, 138, Es:T Pl:OD Pt:OS;;19/07/2017;6173911YJ1767S0001WI;;N;68,00;2;N;1;2;0;0;1
CV-VUT0054655-V;Vivienda 54655-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL SANTISSIM CRIST DE LA FE, 52, Bloque:B Es:1 Pl:01 Pt:01;;13/03/2024;9758611YJ1795N0010AU;;N;54,00;4;N;2;4;0;0;2
CV-VUT0049194-V;Vivienda 49194-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 425, 2B, Es:T Pl:OD Pt:OS;;20/05/2020;5974817YJ1757S0001ER;;N;197,00;6;N;3;6;0;0;3
CV-VUT0042490-V;Vivienda 42490-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL SERRA CALDERONA, 44, Es:1 Pl:-1 Pt:13;;25/09/2017;0786201YJ2708N0010WA;;N;24,00;6;N;3;6;0;0;3
CV-VUT0042116-V;Vivienda 42116-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL FEDERICO GARCIA LORCA, 45, Es:1 Pl:03 Pt:10;;09/08/2017;0460704YJ2706S0017EG;;N;89,00;4;N;2;4;0;0;2
CV-VUT0041945-V;Vivienda 41945-V;VALENCIA/VALÈNCIA;PATERNA;46980;AV VICENT MORTES ALFONSO, 64, Bloque:2 Es:6 Pl:04 Pt:17;;14/07/2017;9464301YJ1796S0166LU;;N;112,00;4;N;2;4;0;0;2
CV-VUT0042480-V;Vivienda 42480-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL ORENGA, 50, Es:6 Pl:06 Pt:27;;16/01/2018;0773801YJ2707S0642JB;;N;127,00;4;N;2;4;0;0;2
CV-VUT0041230-V;Vivienda 41230-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 220, 24, Es:T Pl:OD Pt:OS;;31/05/2017;6495306YJ1769N0001HA;;N;79,00;6;N;3;6;0;0;3
CV-VUT0046391-V;Vivienda 46391-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL MALVA, 13, Es:7 Pl:00 Pt:05;;23/04/2018;0575610YJ2707N0144UX;;N;151,00;4;N;2;4;0;0;2
CV-VUT0044863-V;Vivienda 44863-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 406, 25, Es:T Pl:OD Pt:OS;;11/06/2018;6076802YJ1767N0001DM;;N;456,00;10;N;5;10;0;0;5
CV-VUT0044616-V;Vivienda 44616-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 363, 26, Es:T Pl:OD Pt:OS;;29/12/2017;4993312YJ1749S0001DA;;N;217,00;8;N;4;8;0;0;4
CV-VUT0045444-V;Vivienda 45444-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL SERRA D'ESPADÀ, 11, Es:1 Pl:00 Pt:01;;05/07/2018;0687801YJ2708N0001PT;;N;153,00;5;N;2;4;1;1;3
CV-VUT0047549-V;Vivienda 47549-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 306, 3, Es:T Pl:OD Pt:OS;;09/04/2019;5489204YJ1758N0001SD;;N;56,00;3;N;1;2;1;1;2
CV-VUT0054465-V;Vivienda 54465-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL EDUARDO DATO, 1, Bloque:A Es:1 Pl:01 Pt:01;;20/02/2024;9957810YJ1795N0003IE;;N;60,00;4;N;2;4;0;0;2
CV-VUT0052854-V;Vivienda 52854-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL BARRANC  DE SERRA, 55, Es:T Pl:OD Pt:OS;;12/06/2023;5677302YJ1757N0001YL;;N;75,00;4;N;2;4;0;0;2
CV-VUT0048744-V;Vivienda 48744-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 577, 19, Es:T Pl:OD Pt:OS;;25/11/2019;7586720YJ1778N0001PZ;;N;307,00;8;N;4;8;0;0;4
CV-VUT0046941-V;Vivienda 46941-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL POETA ZORRILLA, 10, Es:T Pl:OD Pt:OS;;31/05/2018;0952903YJ2705S0001HI;;N;155,00;6;N;3;6;0;0;3
CV-VUT0048607-V;Vivienda 48607-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL SANT DOMENEC, 3, Bloque:E Es:1 Pl:00 Pt:03;;18/10/2019;9961901YJ1796S0052BH;;N;76,00;3;N;1;2;1;1;2
CV-VUT0048639-V;Vivienda 48639-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL SANT JOAQUIM, 40, Es:T Pl:OD Pt:OS;;16/04/2019;0257252YJ2705N0001UM;;N;85,00;4;N;1;2;2;2;3
CV-VUT0053644-V;Vivienda 53644-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL PALLETER EL, 27, Bloque:A Es:1 Pl:02 Pt:06;;16/10/2023;0652102YJ2705S0007TF;;N;74,00;2;N;1;2;0;0;1
CV-VUT0052007-V;Vivienda 52007-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 7, 33, Es:T Pl:OD Pt:OS;;22/02/2023;6084123YJ1768S0001UW;;N;160,00;2;N;1;2;0;0;1
CV-VUT0052044-V;Vivienda 52044-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL 624, 9, Es:T Pl:OD Pt:OS;;28/02/2023;7797804YJ1779N0001JG;;N;327,00;10;N;5;10;0;0;5
CV-VUT0054527-V;Vivienda 54527-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL COVES DE LA TORRE, 94, Es:T Pl:OD Pt:OS;;28/02/2024;0257289YJ2705N0001YM;;N;303,00;6;N;3;6;0;0;3
CV-VUT0054297-V;Vivienda 54297-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL CARDENAL BENLLOCH, 4, Bloque:A Es:1 Pl:01 Pt:02;;26/01/2024;0753905YJ2705S0006FD;;N;79,00;3;N;1;2;1;1;2
CV-VUT0053542-V;Vivienda 53542-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 148, 3, Es:T Pl:OD Pt:OS;;16/05/2023;6591704YJ1769S0001OL;;N;539,00;12;N;6;12;0;0;6
CV-VUT0052433-V;Vivienda 52433-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 5, 5, Es:1 Pl:01 Pt:03;;28/04/2023;6183402YJ1768S0003AR;;N;62,00;4;N;2;4;0;0;2
CV-VUT0053397-V;Vivienda 53397-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 230, 27, Es:T Pl:OD Pt:OS;;28/08/2023;6302201YJ1860S0001DO;;N;377,00;10;N;5;10;0;0;5
CV-VUT0054661-V;Vivienda 54661-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL GODELLA, 8, Es:2 Pl:03 Pt:08;;14/03/2024;0159942YJ2705N0138ZI;;N;104,00;6;N;3;6;0;0;3
CV-VUT0051615-V;Vivienda 51615-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 235, 21, Es:T Pl:OD Pt:OS;;26/09/2022;5801601YJ1850S0001JT;;N;681,00;10;N;5;10;0;0;5
CV-VUT0052312-V;Vivienda 52312-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL 619, 73, Es:T Pl:OD Pt:OS;;06/04/2023;7399826YJ1779N0001LG;;N;312,00;6;N;3;6;0;0;3
CV-VUT0051493-V;Vivienda 51493-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL COVES DE LA TORRE, 95, Es:T Pl:OD Pt:OS;;17/08/2022;0257266YJ2705N0001FM;;N;166,00;6;N;3;6;0;0;3
CV-VUT0050008-V;Vivienda 50008-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL COVES DE LA TORRE, 96, Es:1 Pl:00 Pt:01;;28/05/2021;02572C4YJ2705N0003HW;;N;124,00;4;N;2;4;0;0;2
CV-VUT0054476-V;Vivienda 54476-V;VALENCIA/VALÈNCIA;PATERNA;46980;AV VICENT MORTES ALFONSO, 24A, Bloque:B Es:1 Pl:01 Pt:01;;21/02/2024;9662513YJ1796S0003AT;;N;146,00;4;N;1;2;2;2;3
CV-VUT0049011-V;Vivienda 49011-V;VALENCIA/VALÈNCIA;PATERNA;46980;PS PENYAL D'IFACH, 18, Bloque:1 Es:5 Pl:03 Pt:07;;12/02/2020;1678101YJ2717N0075KX;;N;;2;N;1;2;0;0;1
CV-VUT0051992-V;Vivienda 51992-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL SANT PERE, 9, Bloque:B Es:1 Pl:01 Pt:01;;14/02/2023;0057708YJ2705N0004GE;;N;42,00;2;N;1;2;0;0;1
CV-VUT0051662-V;Vivienda 51662-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 9, 76, Es:T Pl:OD Pt:OS;;18/10/2022;6479102YJ1767N0001FM;;N;236,00;6;N;3;6;0;0;3
CV-VUT0055251-V;Vivienda 55251-V;VALENCIA/VALÈNCIA;PATERNA;46980;PZ MAJOR, 1, Bloque:A Es:1 Pl:06 Pt:21;;17/05/2024;0158417YJ2705N0022BG;;N;55,00;2;N;1;2;0;0;1
CV-VUT0050449-V;Vivienda 50449-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL JOAN BAPTISTA PESET, 65, Es:3 Pl:03 Pt:15;;24/09/2021;9761209YJ1796S0049AH;;N;120,00;6;N;3;6;0;0;3
CV-VUT0050423-V;Vivienda 50423-V;VALENCIA/VALÈNCIA;PATERNA;46980;CL CID DEL, 12, Bloque:B Es:1 Pl:01 Pt:07;;09/09/2021;9164501YJ1796S0107PS;;N;103,00;4;N;2;4;0;0;2
CV-VUT0053668-V;Vivienda 53668-V;VALENCIA/VALÈNCIA;PATERNA;46182;CL 5, 5, Es:1 Pl:00 Pt:01;;17/10/2023;6183402YJ1768S0001OW;;N;56,00;2;N;1;2;0;0;1
