Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0036616-V;Vivienda 36616-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MARIA BENLLIURE, 13, Es:1 Pl:00 Pt:01;;20/05/2016;8768209YJ4186N0003XX;;N;93,00;6;N;3;6;0;0;3
CV-VUT0036245-V;Vivienda 36245-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:01 Pt:08;;11/05/2016;8670903YJ4187S0013YI;;N;37,00;2;N;1;2;0;0;1
CV-VUT0036417-V;Vivienda 36417-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;AV ALQUERIETA DE, 2, Es:2 Pl:01 Pt:2B;;30/05/2016;8567111YJ4186N0037XQ;;N;55,00;4;N;2;4;0;0;2
CV-VUT0036420-V;Vivienda 36420-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;AV ALQUERIETA DE, 2, Es:2 Pl:04 Pt:2E;;30/05/2016;8567111YJ4186N0046TU;;N;55,00;4;N;2;4;0;0;2
CV-VUT0036423-V;Vivienda 36423-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;AV ALQUERIETA DE, 2, Es:1 Pl:03 Pt:1B;;30/05/2016;8567111YJ4186N0033KB;;N;76,00;6;N;3;6;0;0;3
CV-VUT0055052-V;Vivienda 55052-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PS JOAN MIRO, 13, Bloque:A Es:1 Pl:03 Pt:16;;29/04/2024;8570604YJ4187S0017GS;;N;57,00;2;N;1;2;0;0;1
CV-VUT0055101-V;Vivienda 55101-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:02 Pt:06;;07/05/2024;8670903YJ4187S0025GJ;;N;46,00;2;N;1;2;0;0;1
CV-VUT0054684-V;Vivienda 54684-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:12 Pt:06;;15/03/2024;8670903YJ4187S0165MW;;N;46,00;2;N;1;2;0;0;1
CV-VUT0054509-V;Vivienda 54509-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;AV ALQUERIETA DE, 35, Pl:01 Pt:E1;;26/02/2024;8270412YJ4186N0029HL;;N;94,00;4;N;2;4;0;0;2
CV-VUT0040681-V;Vivienda 40681-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:13 Pt:08;;02/05/2017;8670903YJ4187S0181PS;;N;37,00;2;N;1;2;0;0;1
CV-VUT0055812-V;Vivienda 55812-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL BOLITX, 10, Pl:03 Pt:03;;06/07/2024;8867602YJ4186N0007SE;;N;84,00;4;N;2;4;0;0;2
CV-VUT0055813-V;Vivienda 55813-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:07 Pt:03;;05/07/2024;8670903YJ4187S0092GJ;;N;79,00;4;N;2;4;0;0;2
CV-VUT0055836-V;Vivienda 55836-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PS MEDITERRANI, 17, Es:1 Pl:03 Pt:06;;10/07/2024;8571102YJ4187S0009MU;;N;53,00;2;N;1;2;0;0;1
CV-VUT0055343-V;Vivienda 55343-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL BALADRE, 5, Es:1 Pl:03 Pt:19;;22/05/2024;8767210YJ4186N0041WW;;N;62,00;6;N;3;6;0;0;3
CV-VUT0055843-V;Vivienda 55843-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL COLUMBRETES, 15, Es:1 Pl:02 Pt:3;;10/07/2024;8967804YJ4186N0003EX;;N;51,00;2;N;1;2;0;0;1
CV-VUT0055849-V;Vivienda 55849-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PZ VALL D'ALBAIDA DE LA, 4, Pl:01 Pt:05;;10/07/2024;8270710YJ4186N0005GQ;;N;112,00;4;N;2;4;0;0;2
CV-VUT0040307-V;Vivienda 40307-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;AV ALQUERIETA DE, 8, Es:1 Pl:01 Pt:C;;10/04/2017;8567114YJ4186N0010TE;;N;57,00;4;N;2;4;0;0;2
CV-VUT0041608-V;Vivienda 41608-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL LLEVANT, 6, Bloque:B Es:4 Pl:03 Pt:D;;22/06/2017;8371210YJ4186N0082XI;;N;65,00;4;N;2;4;0;0;2
CV-VUT0054623-V;Vivienda 54623-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL AZORIN, 4, Es:1 Pl:04 Pt:E;;11/03/2024;8567108YJ4186N0021OA;;N;49,00;2;N;1;2;0;0;1
CV-VUT0055540-V;Vivienda 55540-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;AV BALEARS, 72, Es:T Pl:OD Pt:OS;;03/06/2024;8466208YJ4186N0001WB;;N;79,00;6;N;3;6;0;0;3
CV-VUT0055358-V;Vivienda 55358-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MONTGO, 12, Pl:01 Pt:E;;24/05/2024;8568304YJ4186N0011WR;;N;59,00;4;N;2;4;0;0;2
CV-VUT0049957-V;Vivienda 49957-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PS JOAN MIRO, 15, Bloque:A Es:B Pl:02 Pt:05;;13/05/2021;8570603YJ4187S0016TA;;N;71,00;6;N;3;6;0;0;3
CV-VUT0054714-V;;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PQ ALCOIA DE L', 2, Pl:04 Pt:24;;21/03/2024;8371209YJ4186N0046HU;;N;73,00;4;N;2;4;0;0;2
CV-VUT0043374-V;Vivienda 43374-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL SOROLLA, 20, Bloque:A Es:1 Pl:01 Pt:01;;19/10/2017;8769510YJ4186N0003ZX;;N;100,00;6;N;3;6;0;0;3
CV-VUT0050422-V;Vivienda 50422-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PS JOAN MIRO, 12, Es:1 Pl:01 Pt:03;;07/09/2021;8570302YJ4187S0004ZW;;N;84,00;6;N;3;6;0;0;3
CV-VUT0050440-V;Vivienda 50440-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAJOR, 14, Es:T Pl:OD Pt:OS;;17/09/2021;6147727YJ4164N0001EQ;;N;268,00;6;N;3;6;0;0;3
CV-VUT0050190-V;Vivienda 50190-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:01 Pt:05;;07/07/2021;8670903YJ4187S0010ET;;N;46,00;4;N;2;4;0;0;2
CV-VUT0043502-V;Vivienda 43502-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:14 Pt:07;;26/10/2017;8670903YJ4187S0194BX;;N;44,00;3;N;1;2;1;1;2
CV-VUT0041142-V;Vivienda 41142-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL LLEVANT, 6, Bloque:B Es:4 Pl:03 Pt:A;;14/07/2017;8371210YJ4186N0079XI;;N;65,00;4;N;2;4;0;0;2
CV-VUT0045314-V;Vivienda 45314-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL JOAN DE JOANES, 4, Es:1 Pl:01 Pt:01;;28/06/2018;8669801YJ4186N0002OZ;;N;90,00;5;N;2;4;1;1;3
CV-VUT0040977-V;Vivienda 40977-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL TEODOR LLORENTE, 17, Pl:00 Pt:01;;19/05/2017;8567102YJ4186N0001PB;;N;57,00;4;N;2;4;0;0;2
CV-VUT0046326-V;Vivienda 46326-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL BALADRE, 4, Es:T Pl:OD Pt:OS;;14/03/2018;8767805YJ4186N0001EB;;N;164,00;8;N;4;8;0;0;4
CV-VUT0045331-V;Vivienda 45331-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PS MEDITERRANI, 23, Es:1 Pl:00 Pt:01;;29/06/2018;8472405YJ4187S0015OP;;N;79,00;6;N;3;6;0;0;3
CV-VUT0043482-V;Vivienda 43482-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:14 Pt:03;;27/10/2017;8670903YJ4187S0190HK;;N;79,00;4;N;2;4;0;0;2
CV-VUT0045660-V;Vivienda 45660-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL SOROLLA, 6, Bloque:A Es:T Pl:OD Pt:OS;;16/07/2018;8769503YJ4186N0001YB;;N;215,00;6;N;3;6;0;0;3
CV-VUT0044510-V;Vivienda 44510-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MALLORCA, 17, Es:1 Pl:00 Pt:B;;30/05/2018;8766401YJ4186N0003JX;;N;113,00;2;N;1;2;0;0;1
CV-VUT0044607-V;Vivienda 44607-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MARE DE DEU DEL CARME, 1, Bloque:A Es:1 Pl:01 Pt:02;;02/06/2018;8768507YJ4186N0002GZ;;N;74,00;6;N;3;6;0;0;3
CV-VUT0046846-V;Vivienda 46846-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL BLASCO IBAÑEZ, 2, Es:1 Pl:01 Pt:05;;28/06/2018;8570301YJ4187S0006FR;;N;34,00;2;N;1;2;0;0;1
CV-VUT0042753-V;Vivienda 42753-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL LLEVANT, 6, Bloque:B Es:4 Pl:04 Pt:C;;27/09/2017;8371210YJ4186N0093UH;;N;65,00;4;N;2;4;0;0;2
CV-VUT0047857-V;Vivienda 47857-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL SOROLLA, 2, Bloque:A Es:1 Pl:02 Pt:05;;07/06/2019;8769501YJ4186N0007JE;;N;79,00;6;N;3;6;0;0;3
CV-VUT0045843-V;Vivienda 45843-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PS MEDITERRANI, 29, Es:3 Pl:00 Pt:02;;26/04/2018;8472402YJ4187S0019OF;;N;79,00;6;N;3;6;0;0;3
CV-VUT0048070-V;Vivienda 48070-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MIGJORN, 10, Pl:03 Pt:10;;08/07/2019;8270408YJ4186N0010FE;;N;103,00;4;N;2;4;0;0;2
CV-VUT0046633-V;Vivienda 46633-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:06 Pt:06;;07/11/2018;8670903YJ4187S0081UO;;N;46,00;2;N;1;2;0;0;1
CV-VUT0046468-V;Vivienda 46468-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL SANT JAUME, 13, Bloque:A Es:1 Pl:00 Pt:01;;14/05/2018;8768802YJ4186N0001RB;;N;122,00;5;N;2;4;1;1;3
CV-VUT0046469-V;Vivienda 46469-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL SANT JAUME, 13, Bloque:A Es:1 Pl:01 Pt:01;;14/05/2018;8768802YJ4186N0002TZ;;N;92,00;5;N;2;4;1;1;3
CV-VUT0046053-V;Vivienda 46053-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL MAR BLAU, 2, Bloque:A Es:1 Pl:01 Pt:11;;17/08/2018;8670903YJ4187S0016OA;;N;37,00;4;N;2;4;0;0;2
CV-VUT0049767-V;Vivienda 49767-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;PQ ALCOIA DE L', 2, Pl:02 Pt:10;;10/03/2021;8371209YJ4186N0032TL;;N;73,00;4;N;2;4;0;0;2
CV-VUT0048514-V;Vivienda 48514-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL BOLITX, 1, Es:1 Pl:03 Pt:05;;01/10/2019;8867203YJ4186N0006RW;;N;106,00;6;N;3;6;0;0;3
CV-VUT0049863-V;Vivienda 49863-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;CL AZORIN, 7, Es:1 Pl:00 Pt:03;;09/04/2021;83691B8YJ4186N0003AX;;N;134,00;5;N;2;4;1;1;3
CV-VUT0049827-V;Vivienda 49827-V;VALENCIA/VALÈNCIA;BELLREGUARD;46713;RD MARJALS DE LES, 35, Pl:04 Pt:16;;19/03/2021;8270410YJ4186N0051AO;;N;83,00;4;N;2;4;0;0;2
