Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0040785-V;Vivienda 40785-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR CIBELES ESTUDIOS, 1, Es:1 Pl:01 Pt:01;;19/06/2017;3635906YJ3833N0152ZA;;N;46,00;2;N;1;2;0;0;1
CV-VUT0054954-V;Vivienda 54954-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG JUCAR, 1, Bloque:B Es:1 Pl:15 Pt:54;;17/04/2024;3943905YJ3834S0155HH;;N;96,00;6;N;3;6;0;0;3
CV-VUT0054342-V;Vivienda 54342-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MEDICALIA HIPOCRATES, 1, Bloque:2 Es:C Pl:10 Pt:30;;31/01/2024;3635902YJ3833N0121OS;;N;109,00;5;N;2;4;1;1;3
CV-VUT0049143-V;Vivienda 49143-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL PONENT, 1, Pl:03 Pt:26;;04/03/2020;4254207YJ3845S0026MF;;N;129,00;4;N;2;4;0;0;2
CV-VUT0048583-V;Vivienda 48583-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG SERPIS, 1, Bloque:A Es:1 Pl:12 Pt:56;;11/10/2019;3943904YJ3834S0056TF;;N;73,00;4;N;2;4;0;0;2
CV-VUT0042251-V;Vivienda 42251-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL BUNGALOWS, 40, Es:1 Pl:00 Pt:01;;07/08/2017;3839939YJ3833N0080RR;;N;175,00;6;N;3;6;0;0;3
CV-VUT0043228-V;Vivienda 43228-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG ED AUCA, 1, Bloque:A Es:4 Pl:04 Pt:08;;26/02/2018;3943902YJ3834D0048TE;;N;120,00;6;N;3;6;0;0;3
CV-VUT0043812-V;Vivienda 43812-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL ORDRE DE LA MERCE, 2, Bloque:A Es:1 Pl:02 Pt:03;;28/11/2017;1857701YJ3815N0005JW;;N;103,00;6;N;3;6;0;0;3
CV-VUT0043840-V;Vivienda 43840-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL GREGAL, 15A, Bloque:A Es:T Pl:OD Pt:OS;;07/05/2018;4253521YJ3845S0001FK;;N;193,00;10;N;5;10;0;0;5
CV-VUT0043771-V;Vivienda 43771-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG JUCAR, 2, Bloque:C Es:1 Pl:01 Pt:02;;22/11/2017;3943905YJ3834S0165MM;;N;66,00;2;N;1;2;0;0;1
CV-VUT0046371-V;Vivienda 46371-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MAR-PLATA ED PANTALAN, 1, Pl:04 Pt:22;;02/05/2018;4250106YJ3845A0023PQ;;N;66,00;4;N;2;4;0;0;2
CV-VUT0045172-V;Vivienda 45172-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL LLEVANT, 8B, Bloque:A Es:2 Pl:02 Pt:03;;17/06/2018;4256604YJ3845N0009AK;;N;88,00;4;N;2;4;0;0;2
CV-VUT0047441-V;Vivienda 47441-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG SERPIS, 1, Bloque:A Es:1 Pl:12 Pt:57;;08/04/2019;3943904YJ3834S0057YG;;N;93,00;6;N;3;6;0;0;3
CV-VUT0046081-V;Vivienda 46081-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MAR-PLATA ED PANTALAN, 1, Pl:05 Pt:25;;05/06/2018;4250106YJ3845A0026DR;;N;83,00;6;N;3;6;0;0;3
CV-VUT0046838-V;Vivienda 46838-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 1, Bloque:A Es:B Pl:02 Pt:04;;22/02/2018;4254204YJ3845S0165EZ;;N;92,00;6;N;3;6;0;0;3
CV-VUT0045201-V;Vivienda 45201-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-BENLLIURE, 1, Bloque:D Es:A Pl:06 Pt:12;;25/06/2018;3839979YJ3833N0339OP;;N;106,00;6;N;3;6;0;0;3
CV-VUT0043935-V;Vivienda 43935-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-SOROLLA, 1, Bloque:B Es:B Pl:11 Pt:21;;28/02/2018;3839978YJ3833N0149QA;;N;72,00;7;N;3;6;1;1;4
CV-VUT0046461-V;Vivienda 46461-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG PALANCIA, 1B, Bloque:C Es:1 Pl:14 Pt:42;;30/04/2018;3943901YJ3834S0085ZA;;N;104,00;4;N;2;4;0;0;2
CV-VUT0046131-V;Vivienda 46131-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL LANZAROTE, 2, Es:1 Pl:02 Pt:07;;13/02/2018;4051201YJ3845S0007EQ;;N;123,00;4;N;2;4;0;0;2
CV-VUT0048997-V;Vivienda 48997-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-RIBERA, 2, Es:1 Pl:00 Pt:02;;30/01/2020;3839981YJ3833N0002OL;;N;57,00;8;N;4;8;0;0;4
CV-VUT0046992-V;Vivienda 46992-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-PINAZO, 1, Bloque:A Es:1 Pl:06 Pt:24;;15/06/2018;3839980YJ3833N0030LG;;N;97,00;6;N;3;6;0;0;3
CV-VUT0049064-V;Vivienda 49064-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG JUCAR, 1, Bloque:B Es:1 Pl:10 Pt:38;;18/02/2020;3943905YJ3834S0138TT;;N;66,00;4;N;2;4;0;0;2
CV-VUT0048538-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-SOROLLA, 2, Bloque:C Es:A Pl:01 Pt:02;existe;03/10/2019;3839978YJ3833N0168FQ;;N;101,00;7;N;3;6;1;1;4
CV-VUT0048043-V;Vivienda 48043-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLANS MAR EL CANO, 1, Bloque:A Es:D Pl:15 Pt:29;;05/07/2019;4254206YJ3845S0251DD;;N;110,00;5;N;2;4;1;1;3
CV-VUT0046683-V;Vivienda 46683-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL PINTOR PACO ROMEU, 22, Es:T Pl:OD Pt:OS;;18/06/2018;1157941YJ3815N0001UZ;;N;168,00;8;N;4;8;0;0;4
CV-VUT0046951-V;Vivienda 46951-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG JUCAR, 1, Bloque:B Es:1 Pl:03 Pt:12;;30/05/2018;3943905YJ3834S0112II;;N;52,00;4;N;2;4;0;0;2
CV-VUT0047165-V;Vivienda 47165-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-SOROLLA, 1, Bloque:B Es:B Pl:09 Pt:17;;06/07/2018;3839978YJ3833N0145BU;;N;72,00;4;N;2;4;0;0;2
CV-VUT0047640-V;Vivienda 47640-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-SOROLLA, 1, Bloque:B Es:B Pl:17 Pt:33;;10/05/2019;3839978YJ3833N0161UJ;47640-V;N;72,00;4;N;2;4;0;0;2
CV-VUT0048299-V;Vivienda 48299-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MAR-PLATA ED PANTALAN, 1, Pl:02 Pt:10;;09/07/2019;4250106YJ3845A0011QG;;N;66,00;4;N;2;4;0;0;2
CV-VUT0048365-V;Vivienda 48365-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 12, Es:2 Pl:04 Pt:A;;08/08/2019;4253120YJ3845S0277RP;;N;85,00;4;N;2;4;0;0;2
CV-VUT0049317-V;Vivienda 49317-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG SERPIS, 1, Bloque:A Es:1 Pl:06 Pt:29;;10/06/2020;3943904YJ3834S0029PL;;N;119,00;6;N;3;6;0;0;3
CV-VUT0048507-V;Vivienda 48507-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR CIBELES, 1, Bloque:A Es:1 Pl:01 Pt:07;;27/09/2019;3635906YJ3833N0038PM;;N;71,00;6;N;3;6;0;0;3
CV-VUT0047692-V;Vivienda 47692-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL PONENT, 1, Pl:02 Pt:13;;20/05/2019;4254207YJ3845S0013DR;;N;115,00;4;N;2;4;0;0;2
CV-VUT0052405-V;Vivienda 52405-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 1, Bloque:A Es:C Pl:01 Pt:02;;25/04/2023;4254204YJ3845S0195QL;;N;92,00;4;N;2;4;0;0;2
CV-VUT0052886-V;Vivienda 52886-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MEDICALIA HIPOCRATES, 2, Bloque:2 Es:D Pl:06 Pt:24;;10/06/2023;3635902YJ3833N0159GK;;N;107,00;6;N;3;6;0;0;3
CV-VUT0052888-V;Vivienda 52888-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MEDICALIA HIPOCRATES, 2, Bloque:2 Es:D Pl:12 Pt:45;;24/05/2023;3635902YJ3833N0180RU;;N;107,00;5;N;2;4;1;1;3
CV-VUT0053661-V;Vivienda 53661-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL PONENT, 1, Pl:03 Pt:18;;16/10/2023;4254207YJ3845S0018KO;;N;129,00;4;N;2;4;0;0;2
CV-VUT0054025-V;Vivienda 54025-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG SERPIS, 1, Bloque:A Es:1 Pl:17 Pt:84;;22/11/2023;3943904YJ3834S0084QP;;N;116,00;6;N;3;6;0;0;3
CV-VUT0053872-V;Vivienda 53872-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 12, Es:3 Pl:01 Pt:A;;14/11/2023;4253120YJ3845S0291SK;;N;84,00;4;N;2;4;0;0;2
CV-VUT0054455-V;Vivienda 54455-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG MIJARES, 1, Bloque:A Es:1 Pl:01 Pt:01;;19/02/2024;3943909YJ3834S0002AZ;;N;59,00;4;N;2;4;0;0;2
CV-VUT0054457-V;Vivienda 54457-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG PALANCIA, 1A, Bloque:B Es:1 Pl:01 Pt:03;;19/02/2024;3943901YJ3834S0004PM;;N;105,00;4;N;2;4;0;0;2
CV-VUT0054482-V;Vivienda 54482-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;Polígono 14 Parcela 261 CORRALET. EL PUIG DE SANTA MARIA (VALENCIA);;22/02/2024;46206A014002610000MI;;N;;8;N;4;8;0;0;4
CV-VUT0051596-V;Vivienda 51596-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PANORAMICO, 1, Bloque:A Es:1 Pl:02 Pt:05;;19/09/2022;3635905YJ3833N0007WQ;;N;84,00;5;N;2;4;1;1;3
CV-VUT0054652-V;Vivienda 54652-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL BUNGALOWS, 39, Es:1 Pl:00 Pt:01;;13/03/2024;3839938YJ3833N0079BY;;N;175,00;3;N;1;2;1;1;2
CV-VUT0051955-V;Vivienda 51955-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL PONENT, 1, Pl:03 Pt:25;;02/02/2023;4254207YJ3845S0025XD;;N;126,00;4;N;2;4;0;0;2
CV-VUT0053248-V;Vivienda 53248-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-BENLLIURE, 1, Bloque:D Es:A Pl:17 Pt:34;;27/07/2023;3839979YJ3833N0361XM;;N;106,00;6;N;3;6;0;0;3
CV-VUT0051258-V;Vivienda 51258-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG MIJARES, 1, Bloque:A Es:1 Pl:04 Pt:23;;27/06/2022;3943909YJ3834S0024RF;;N;63,00;2;N;1;2;0;0;1
CV-VUT0051236-V;Vivienda 51236-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PUIGVAL-CHALETS, 23, Es:1 Pl:00 Pt:01;;21/06/2022;3839922YJ3833N0063TH;;N;202,00;8;N;4;8;0;0;4
CV-VUT0051243-V;Vivienda 51243-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR CIBELES ESTUDIOS, 1, Bloque:B Es:1 Pl:09 Pt:19;;21/06/2022;3635906YJ3833N0170PM;;N;30,00;2;N;1;2;0;0;1
CV-VUT0056971-V;Vivienda 56971-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG COMERCIALES, 11, Bloque:M Es:1 Pl:00 Pt:11;;09/01/2025;3943916YJ3834S0021FA;;N;155,00;4;N;2;4;0;0;2
CV-VUT0052568-V;Vivienda 52568-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG JUCAR, 1, Bloque:B Es:1 Pl:08 Pt:30;;16/05/2023;3943905YJ3834S0130BB;;N;66,00;4;N;2;4;0;0;2
CV-VUT0053281-V;Vivienda 53281-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MAR PLATA ARIES, 1, Bloque:A Es:1 Pl:02 Pt:05;;02/08/2023;42501A3YJ3845S0014JT;;N;94,00;3;N;1;2;1;1;2
CV-VUT0056127-V;Vivienda 56127-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 8D, Es:1 Pl:01 Pt:02;;01/08/2024;4256602YJ3845N0002OA;;N;89,00;4;N;2;4;0;0;2
CV-VUT0057271-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR MEDICALIA GALENO, 2, Bloque:1 Es:B Pl:12 Pt:34;;01/02/2025;3635902YJ3833N0082EY;;N;112,00;6;N;3;6;0;0;3
CV-VUT0055499-V;Vivienda 55499-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG COMERCIALES, 9, Bloque:K Es:1 Pl:01 Pt:01;;27/05/2024;3943916YJ3834S0018FA;;N;63,00;4;N;2;4;0;0;2
CV-VUT0057248-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG LES MARINES 2, 1, Es:1 Pl:00 Pt:14;;04/02/2025;3943906YJ3834S0241JI;;N;131,00;8;N;4;8;0;0;4
CV-VUT0058366-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG POBLE BLANC B2, 2, Bloque:C Es:1 Pl:02 Pt:06;;24/05/2025;3943911YJ3834S0147GA;;N;100,00;4;N;2;4;0;0;2
CV-VUT0058447-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL MAJOR, 50, Bloque:A Es:1 Pl:00 Pt:01;;03/06/2025;1558106YJ3815N0001JZ;;N;94,00;4;N;2;4;0;0;2
CV-VUT0058448-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL MAJOR, 50, Bloque:A Es:1 Pl:01 Pt:01;;03/06/2025;1558106YJ3815N0002KX;;N;120,00;6;N;3;6;0;0;3
CV-VUT0057998-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG MIJARES, 1, Bloque:A Es:1 Pl:01 Pt:04;;02/04/2025;3943909YJ3834S0005FQ;;N;52,00;2;N;1;2;0;0;1
CV-VUT0057989-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PROGRESO TORRE, 1, Bloque:A Es:1 Pl:10 Pt:29;;01/04/2025;4361601YJ3846S0030ZO;;N;93,00;5;N;2;4;1;1;3
CV-VUT0058826-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR YALTA DOS, 2, Es:1 Pl:00 Pt:B;;22/07/2025;3635907YJ3833N0067HB;;N;39,00;2;S;0;0;0;0;0
CV-VUT0058854-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR YALTA DOS, 2, Es:1 Pl:00 Pt:A;;22/07/2025;3635907YJ3833N0066GL;;N;25,00;2;S;0;0;0;0;0
CV-VUT0058444-V;;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL RINCON, 6, Es:T Pl:OD Pt:OS;;11/06/2025;3634903YJ3833S0001LE;;N;381,00;4;N;2;4;0;0;2
CV-VUT0048232-V;Vivienda 48232-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR CIBELES ESTUDIOS, 1, Bloque:B Es:1 Pl:03 Pt:06;;10/06/2019;3635906YJ3833N0157EH;;N;46,00;2;N;1;2;0;0;1
CV-VUT0052387-V;Vivienda 52387-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG MIJARES, 1, Bloque:A Es:1 Pl:12 Pt:69;;25/04/2023;3943909YJ3834S0070SX;;N;55,00;4;N;2;4;0;0;2
CV-VUT0055188-V;Vivienda 55188-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 12, Es:1 Pl:06 Pt:C;;13/05/2024;4253120YJ3845S0261FB;;N;85,00;4;N;2;4;0;0;2
CV-VUT0049794-V;Vivienda 49794-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;CL PONENT, 3, Es:1 Pl:07 Pt:63;;08/03/2021;4254203YJ3845S0063SH;;N;133,00;4;N;2;4;0;0;2
CV-VUT0050514-V;Vivienda 50514-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG SERPIS, 1, Bloque:A Es:1 Pl:17 Pt:82;;09/11/2021;3943904YJ3834S0082XI;;N;93,00;4;N;2;4;0;0;2
CV-VUT0056514-V;Vivienda 56514-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 1, Bloque:A Es:A Pl:09 Pt:17;;17/10/2024;4254204YJ3845S0146DI;;N;100,00;6;N;3;6;0;0;3
CV-VUT0056515-V;Vivienda 56515-V;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;AV TRAMUNTANA, 1, Bloque:A Es:D Pl:03 Pt:06;;17/10/2024;4254204YJ3845S0231RX;;N;100,00;6;N;3;6;0;0;3
CV-VUT0058034-V;Applus Organismo de Control S.L.U.;VALENCIA/VALÈNCIA;PUIG DE SANTA MARIA, EL;46540;UR PLAY-PUIG COMERCIALES, 16, Es:1 Pl:02 Pt:09;;02/04/2025;3943938YJ3834S0027EJ;;N;122,00;6;N;3;6;0;0;3
