Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0048084-V;Vivienda 48084-V;VALENCIA/VALÈNCIA;BUGARRA;46165;AV DIPUTACION, 20, Es:1 Pl:00 Pt:12;;06/06/2019;1371721XJ9817S0012BG;46026000108456;N;183,00;6;N;3;6;0;0;3
CV-VUT0053906-V;Vivienda 53906-V;VALENCIA/VALÈNCIA;BUGARRA;46165;CL GESTALGAR, 24, Es:T Pl:OD Pt:OS;;21/11/2023;0968113XJ9806N0001BQ;;N;140,00;6;N;3;6;0;0;3
