Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0049688-V;Vivienda 49688-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 1, Es:1 Pl:00 Pt:01;;18/01/2021;9385701XJ9298S0001XE;;N;705,00;4;N;2;4;0;0;2
CV-VUT0050567-V;Vivienda 50567-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 39, Es:T Pl:OD Pt:OS;;07/12/2021;9084703XJ9298S0001DE;;N;110,00;4;N;2;4;0;0;2
CV-VUT0049689-V;Vivienda 49689-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 1, Es:1 Pl:00 Pt:01;;18/01/2021;9385701XJ9298S0001XE;;N;705,00;4;N;2;4;0;0;2
CV-VUT0047131-V;Vivienda 47131-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 2, 509, Es:T Pl:OD Pt:OS;;26/06/2018;8883607XJ9288S0001OX;;N;366,00;10;N;5;10;0;0;5
CV-VUT0044461-V;Vivienda 44461-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 1, Es:1 Pl:00 Pt:01;;28/05/2018;9385701XJ9298S0001XE;;N;705,00;4;N;2;4;0;0;2
CV-VUT0045290-V;Vivienda 45290-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 44, Es:1 Pl:02 Pt:01;;27/06/2018;8983702XJ9288S0003IQ;;N;103,00;6;N;3;6;0;0;3
CV-VUT0043202-V;Vivienda 43202-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;CL ENCARNACION RODENAS, 91, Es:T Pl:OD Pt:OS;;24/11/2017;9010702XJ9391A0001GJ;;N;617,00;12;N;6;12;0;0;6
CV-VUT0047336-V;Vivienda 47336-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 1, Es:1 Pl:00 Pt:01;;14/03/2019;9385701XJ9298S0001XE;;N;705,00;4;N;2;4;0;0;2
CV-VUT0047453-V;Vivienda 47453-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 2, 100, Es:1 Pl:00 Pt:01;;08/04/2019;8987102XJ9288N0001WF;;N;311,00;10;N;5;10;0;0;5
CV-VUT0046709-V;Vivienda 46709-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;CL MONTAÑA, 5, Pl:00 Pt:02;;17/01/2018;9708118XJ9390H0002SK;;N;63,00;4;N;2;4;0;0;2
CV-VUT0054144-V;Vivienda 54144-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;DS DISEMINADOS, 31, Es:1 Pl:00 Pt:01;;02/01/2024;46181A012001320001OW;;N;200,00;10;N;5;10;0;0;5
CV-VUT0047618-V;Vivienda 47618-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 33, Es:1 Pl:02 Pt:03;;08/05/2019;8983703XJ9288S0004KW;;N;104,00;8;N;4;8;0;0;4
CV-VUT0054092-V;Vivienda 54092-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;DS DISEMINADOS, 159, Es:1 Pl:00 Pt:01;;20/12/2023;46181A001004790001OW;;N;262,00;10;N;5;10;0;0;5
CV-VUT0048498-V;Vivienda 48498-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;CL MTRO JOAQUIN RODRIGO, 5, Es:1 Pl:00 Pt:01;;19/09/2019;9408715XJ9390G0001OI;;N;331,00;9;N;4;8;1;1;5
CV-VUT0057880-V;BRISAS DEL LAGO;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 153, Es:1 Pl:00 Pt:01;;26/03/2025;9482810XJ9298S0001AE;;N;162,00;5;N;2;4;1;1;3
CV-VUT0058827-V;LA CASITA;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 22, Es:1 Pl:00 Pt:0A;;22/07/2025;9282807XJ9298S0001RE;;N;133,00;5;N;2;4;1;1;3
CV-VUT0058388-V;CASA EL CRUCE;VALENCIA/VALÈNCIA;NAVARRÉS;46823;CL BUENAVISTA, 4, Es:1 Pl:00 Pt:01;;22/05/2025;9804102XJ9390D0001RR;;N;295,00;8;N;4;8;0;0;4
CV-VUT0058287-V;;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 160, Es:T Pl:OD Pt:OS;;17/04/2025;9482806XJ9298S0001WE;;N;360,00;10;N;5;10;0;0;5
CV-VUT0049397-V;Vivienda 49397-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;UR PLAYA MONTE 1, 23, Es:1 Pl:00 Pt:01;;20/07/2020;9282802XJ9298S0001TE;;N;469,00;8;N;4;8;0;0;4
CV-VUT0054813-V;Vivienda 54813-V;VALENCIA/VALÈNCIA;NAVARRÉS;46823;DS DISEMINADOS, 80, Es:1 Pl:00 Pt:01;;02/04/2024;46181A006001620001OI;;N;101,00;4;N;2;4;0;0;2
