Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0056272-V;Vivienda 56272-V;VALENCIA/VALÈNCIA;RAFELBUNYOL;46138;CL MIGUEL HERNANDEZ, 115, Es:T Pl:OD Pt:OS;;05/09/2024;8157904YJ2885N0001AF;;N;64,00;4;N;2;4;0;0;2
CV-VUT0043807-V;Vivienda 43807-V;VALENCIA/VALÈNCIA;RAFELBUNYOL;46138;CL LEPANTO, 30, Es:1 Pl:00 Pt:01;;27/11/2017;9358724YJ2895N0008MW;;N;93,00;4;N;2;4;0;0;2
