Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0048903-V;Vivienda 48903-V;VALENCIA/VALÈNCIA;BARXETA;46667;Polígono 20 Parcela 140 CASA DEL ABOGADO. BARXETA (VALENCIA);;14/01/2020;46045A020001400000GY;;N;;16;N;8;16;0;0;8
CV-VUT0054374-V;Vivienda 54374-V;VALENCIA/VALÈNCIA;BARXETA;46667;CL MAJOR, 30, Es:1 Pl:00 Pt:01;;05/02/2024;3725926YJ2212F0001LJ;;N;104,00;4;N;2;4;0;0;2
CV-VUT0052146-V;Vivienda 52146-V;VALENCIA/VALÈNCIA;BARXETA;46667;CL SANT ROC, 80, Es:1 Pl:02 Pt:03;;14/03/2023;3526839YJ2212F0004FB;;N;142,00;6;N;3;6;0;0;3
