Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0052499-V;Vivienda 52499-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 37, Es:D Pl:01 Pt:DR;;08/05/2023;8963632YJ4186S0108HG;;N;89,00;6;N;3;6;0;0;3
CV-VUT0054894-V;Vivienda 54894-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MOTES DE LES, 12, Es:1 Pl:01 Pt:02;;11/04/2024;9558607YJ4195N0007KD;;N;70,00;4;N;2;4;0;0;2
CV-VUT0056967-V;Vivienda 56967-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV REI EN JAUME I DEL, 62, Es:1 Pl:04 Pt:22;;30/12/2024;9261408YJ4196S0052RX;;N;79,00;4;N;2;4;0;0;2
CV-VUT0056297-V;Vivienda 56297-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 16, Es:1 Pl:03 Pt:11;;09/09/2024;9065801YJ4196N0015FS;;N;79,00;6;N;3;6;0;0;3
CV-VUT0052180-V;Vivienda 52180-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 37, Es:C Pl:04 Pt:DR;;17/03/2023;8963632YJ4186S0096TR;;N;71,00;4;N;2;4;0;0;2
CV-VUT0055525-V;Vivienda 55525-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 12, Es:1 Pl:03 Pt:32;;28/05/2024;9064302YJ4196S0032OI;;N;78,00;6;N;3;6;0;0;3
CV-VUT0055198-V;Vivienda 55198-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MAJOR, 30, Es:T Pl:OD Pt:OS;;13/05/2024;7954821YJ4175S0001FU;;N;184,00;8;N;4;8;0;0;4
CV-VUT0051767-V;Vivienda 51767-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV FRANÇA DE, 64, Es:1 Pl:01 Pt:04;;18/11/2022;9658802YJ4195N0009ZG;;N;87,00;4;N;2;4;0;0;2
CV-VUT0051384-V;Vivienda 51384-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MONTGO DEL, 4, Es:1 Pl:02 Pt:03;;25/07/2022;9258505YJ4195N0003HO;;N;126,00;4;N;2;4;0;0;2
CV-VUT0052961-V;Vivienda 52961-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV CORTS VALENCIANES DE LES, 164, Es:2 Pl:02 Pt:07;;20/06/2023;8765210YJ4186N0026YH;;N;83,00;2;N;1;2;0;0;1
CV-VUT0050419-V;Vivienda 50419-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;PZ ORONELLES, 18, Es:1 Pl:02 Pt:08;;07/09/2021;9360901YJ4196S0008AH;;N;67,00;4;N;2;4;0;0;2
CV-VUT0052639-V;Vivienda 52639-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 71, Es:1 Pl:02 Pt:03;;22/05/2023;8965102YJ4186N0005KQ;;N;106,00;6;N;3;6;0;0;3
CV-VUT0052642-V;Vivienda 52642-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 47, Es:B Pl:04 Pt:16;;22/05/2023;9262606YJ4196S0051ZZ;;N;71,00;4;N;2;4;0;0;2
CV-VUT0057128-V;Vivienda 57128-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL SOTAIA DE LA, 7, Es:1 Pl:00 Pt:04;;21/01/2025;8661507YJ4186S0004DI;;N;111,00;5;N;2;4;1;1;3
CV-VUT0035397-V;Vivienda 35397-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 61, Es:6 Pl:01 Pt:04;;20/08/2015;9163602YJ4196S0035AA;;N;89,00;4;N;2;4;0;0;2
CV-VUT0035400-V;Vivienda 35400-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 7, Es:A Pl:04 Pt:08;;20/08/2015;9064901YJ4196S0087KW;;N;88,00;6;N;3;6;0;0;3
CV-VUT0035401-V;Vivienda 35401-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 15, Es:C Pl:07 Pt:19;;20/08/2015;9064901YJ4196S0149KW;;N;88,00;6;N;3;6;0;0;3
CV-VUT0034776-V;Vivienda 34776-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL CONSTITUCIO DE LA, 5, Es:I Pl:04 Pt:C;;01/04/2015;9459111YJ4195N0013MH;;N;94,00;6;N;3;6;0;0;3
CV-VUT0035411-V;Vivienda 35411-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 2, Es:1 Pl:02 Pt:06;;20/08/2015;9164601YJ4196S0006PF;;N;75,00;6;N;3;6;0;0;3
CV-VUT0035386-V;Vivienda 35386-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 5, Es:B Pl:05 Pt:09;;20/08/2015;9063301YJ4196S0035ZA;;N;60,00;4;N;2;4;0;0;2
CV-VUT0035393-V;Vivienda 35393-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 61, Es:4 Pl:02 Pt:05;;20/08/2015;9163602YJ4196S0025RR;;N;85,00;4;N;2;4;0;0;2
CV-VUT0035394-V;Vivienda 35394-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 15, Es:C Pl:07 Pt:21;;20/08/2015;9064901YJ4196S0151JQ;;N;57,00;4;N;2;4;0;0;2
CV-VUT0035396-V;Vivienda 35396-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Es:2 Pl:04 Pt:08;;20/08/2015;9163601YJ4196S0026LT;;N;64,00;4;N;2;4;0;0;2
CV-VUT0032577-V;;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL CONSTITUCIO DE LA, 5, Es:I Pl:03 Pt:B;;06/04/2011;9459111YJ4195N0009XG;;N;65,00;4;N;2;4;0;0;2
CV-VUT0036865-V;Vivienda 36865-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Bloque:B Es:C Pl:06 Pt:DR;;07/07/2016;9163606YJ4196S0012UJ;;N;60,00;4;N;2;4;0;0;2
CV-VUT0038284-V;Vivienda 38284-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL CONSTITUCIO DE LA, 5, Es:I Pl:01 Pt:A;;31/10/2016;9459111YJ4195N0002GI;;N;95,00;6;N;3;6;0;0;3
CV-VUT0038537-V;Vivienda 38537-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 19, Es:1 Pl:03 Pt:11;;29/11/2016;8965503YJ4186N0012QT;;N;69,00;4;N;2;4;0;0;2
CV-VUT0037093-V;Vivienda 37093-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 37, Es:1 Pl:00 Pt:A;;08/06/2016;8963632YJ4186S0053BL;;N;67,00;4;N;2;4;0;0;2
CV-VUT0039659-V;Vivienda 39659-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 69, Es:1 Pl:00 Pt:02;;15/03/2017;8965103YJ4186N0002QZ;;N;116,00;8;N;4;8;0;0;4
CV-VUT0036505-V;Vivienda 36505-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV FRANÇA DE, 17, Bloque:A Es:T Pl:OD Pt:OS;;16/05/2016;9560708YJ4196S0001BO;;N;187,00;6;N;3;6;0;0;3
CV-VUT0036837-V;Vivienda 36837-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MOTES DE LES, 12, Es:1 Pl:02 Pt:04;;02/06/2016;9558607YJ4195N0009BG;;N;70,00;4;N;2;4;0;0;2
CV-VUT0036838-V;Vivienda 36838-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 19, Es:1 Pl:04 Pt:13;;02/06/2016;8965503YJ4186N0014EU;;N;68,00;4;N;2;4;0;0;2
CV-VUT0035973-V;Vivienda 35973-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 11, Es:B Pl:06 Pt:11;;29/03/2016;9064901YJ4196S0116JQ;;N;88,00;6;N;3;6;0;0;3
CV-VUT0036157-V;Vivienda 36157-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 23, Bloque:A Es:C Pl:03 Pt:06;;25/04/2016;9361502YJ4196S0019JQ;;N;78,00;6;N;3;6;0;0;3
CV-VUT0036315-V;Vivienda 36315-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 11, Es:B Pl:03 Pt:06;;19/05/2016;9064901YJ4196S0111SL;;N;88,00;6;N;3;6;0;0;3
CV-VUT0037227-V;Vivienda 37227-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 15, Es:C Pl:09 Pt:25;;05/09/2016;9064901YJ4196S0155ZT;;N;88,00;6;N;3;6;0;0;3
CV-VUT0036973-V;Vivienda 36973-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MAJOR, 25, Es:T Pl:OD Pt:OS;;07/06/2016;7953411YJ4175S0001XU;;N;350,00;6;N;3;6;0;0;3
CV-VUT0035968-V;Vivienda 35968-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 14, Es:1 Pl:02 Pt:10;;26/03/2016;9064301YJ4196S0012OJ;;N;59,00;4;N;2;4;0;0;2
CV-VUT0037332-V;Vivienda 37332-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 51, Es:1 Pl:05 Pt:23;;16/09/2016;8963618YJ4186S0027MW;;N;65,00;3;N;1;2;1;1;2
CV-VUT0037352-V;Vivienda 37352-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL TAONA DE LA, 30, Es:1 Pl:03 Pt:DR;;08/07/2016;8866806YJ4186N0015PI;;N;94,00;6;N;3;6;0;0;3
CV-VUT0055116-V;Vivienda 55116-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL ALCOIA DE L', 46, Es:A Pl:01 Pt:02;;08/05/2024;8765404YJ4186N0004JM;;N;39,00;2;N;1;2;0;0;1
CV-VUT0054292-V;Vivienda 54292-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL DULA DE LA, 11, Es:A Pl:03 Pt:06;;25/01/2024;8965501YJ4186N0008TR;;N;73,00;4;N;2;4;0;0;2
CV-VUT0054225-V;Vivienda 54225-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL FONTS DE LES, 20, Es:T Pl:OD Pt:OS;;17/01/2024;9360506YJ4196S0001PO;;N;207,00;4;N;2;4;0;0;2
CV-VUT0039793-V;Vivienda 39793-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 69, Es:1 Pl:00 Pt:02;;27/03/2017;8965103YJ4186N0002QZ;;N;116,00;6;N;3;6;0;0;3
CV-VUT0055441-V;Vivienda 55441-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 41, Es:A Pl:05 Pt:14;;23/05/2024;9262607YJ4196S0042QG;;N;100,00;6;N;3;6;0;0;3
CV-VUT0055846-V;Vivienda 55846-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV FRANÇA DE, 64, Es:1 Pl:03 Pt:19;;10/07/2024;9658802YJ4195N0024UQ;;N;75,00;5;N;2;4;1;1;3
CV-VUT0055847-V;Vivienda 55847-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV SAFOR DE LA, 25, Es:1 Pl:00 Pt:02;;10/07/2024;9459104YJ4195N0002WI;;N;94,00;6;N;3;6;0;0;3
CV-VUT0055850-V;Vivienda 55850-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV REI EN JAUME I DEL, 84, Es:B Pl:01 Pt:02;;10/07/2024;9262601YJ4196S0031IU;;N;45,00;2;N;1;2;0;0;1
CV-VUT0055854-V;Vivienda 55854-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 6, Es:1 Pl:02 Pt:CD;;10/07/2024;9460201YJ4196S0010BG;;N;119,00;6;N;3;6;0;0;3
CV-VUT0055945-V;Vivienda 55945-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;PZ BARQUES DE LES, 2, Es:1 Pl:04 Pt:04;;21/07/2024;9459108YJ4195N0005KA;;N;79,00;4;N;2;4;0;0;2
CV-VUT0055947-V;Vivienda 55947-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL TAMARITS DELS, 28, Es:A Pl:02 Pt:04;;21/07/2024;9558601YJ4195N0025XW;;N;65,00;4;N;2;4;0;0;2
CV-VUT0055948-V;Vivienda 55948-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MORERES DE LES, 38, Es:A Pl:01 Pt:02;;21/07/2024;9262609YJ4196S0015QB;;N;33,00;2;N;1;2;0;0;1
CV-VUT0055949-V;Vivienda 55949-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MONTCABRER DEL, 39, Es:2 Pl:00 Pt:02;;21/07/2024;9161801YJ4196S0002XP;;N;122,00;6;N;3;6;0;0;3
CV-VUT0055950-V;Vivienda 55950-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL ALCOIA DE L', 11, Es:1 Pl:01 Pt:05;;21/07/2024;8865403YJ4186N0026HH;;N;104,00;6;N;3;6;0;0;3
CV-VUT0055951-V;Vivienda 55951-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV FRANÇA DE, 86, Es:C Pl:03 Pt:24;;21/07/2024;9657301YJ4195N0080AH;;N;109,00;5;N;2;4;1;1;3
CV-VUT0054388-V;Vivienda 54388-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;PZ GAVINES DE LES, 2, Es:1 Pl:00 Pt:01;;07/02/2024;9558610YJ4195N0001SU;;N;122,00;5;N;2;4;1;1;3
CV-VUT0040041-V;Vivienda 40041-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 51, Es:1 Pl:01 Pt:04;;26/04/2017;8963618YJ4186S0008PS;;N;102,00;6;N;3;6;0;0;3
CV-VUT0041560-V;Vivienda 41560-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 55, Es:1 Pl:00 Pt:14;;27/06/2017;9163603YJ4196S0135MF;;N;10,00;4;N;2;4;0;0;2
CV-VUT0040650-V;Vivienda 40650-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 103, Bloque:A Es:1 Pl:06 Pt:17;;26/04/2017;8966602YJ4186N0029GL;;N;101,00;6;N;3;6;0;0;3
CV-VUT0039934-V;Vivienda 39934-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 51, Es:1 Pl:07 Pt:36;;15/04/2017;8963618YJ4186S0040UO;;N;53,00;2;N;1;2;0;0;1
CV-VUT0054656-V;Vivienda 54656-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 115, Es:A Pl:03 Pt:09;;13/03/2024;8966601YJ4186N0012GT;;N;71,00;6;N;3;6;0;0;3
CV-VUT0049993-V;Vivienda 49993-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 9, Es:A Pl:05 Pt:09;;24/05/2021;9064902YJ4196S0037GD;;N;81,00;4;N;2;4;0;0;2
CV-VUT0042026-V;Vivienda 42026-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BALADRE DEL, 3, Es:1 Pl:00 Pt:02;;28/07/2017;9361501YJ4196S0002JP;;N;69,00;6;N;3;6;0;0;3
CV-VUT0039914-V;Vivienda 39914-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 71, Es:1 Pl:03 Pt:06;;11/04/2017;8965102YJ4186N0008ZR;;N;106,00;8;N;4;8;0;0;4
CV-VUT0043369-V;Vivienda 43369-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 57, Bloque:B Es:3 Pl:02 Pt:06;;28/03/2018;9163603YJ4196S0042QG;;N;66,00;4;N;2;4;0;0;2
CV-VUT0042449-V;Vivienda 42449-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;PZ ORONELLES, 20, Es:1 Pl:02 Pt:08;;15/01/2018;9360912YJ4196S0009GJ;;N;55,00;4;N;2;4;0;0;2
CV-VUT0055217-V;Vivienda 55217-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 12, Es:1 Pl:04 Pt:39;;14/05/2024;9064302YJ4196S0039HG;;N;76,00;6;N;3;6;0;0;3
CV-VUT0055219-V;Vivienda 55219-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;PZ ARENES DE LES, 5, Es:1 Pl:02 Pt:06;;14/05/2024;9261405YJ4196S0033PO;;N;67,00;4;N;2;4;0;0;2
CV-VUT0045283-V;Vivienda 45283-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Es:D Pl:06 Pt:12;;11/05/2018;9163601YJ4196S0066QP;;N;47,00;2;N;1;2;0;0;1
CV-VUT0042590-V;Vivienda 42590-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 23, Bloque:A Es:C Pl:03 Pt:05;;18/09/2017;9361502YJ4196S0018HM;;N;78,00;6;N;3;6;0;0;3
CV-VUT0042591-V;Vivienda 42591-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV MAR MEDITERRANIA DE LA, 3, Es:A Pl:03 Pt:06;;18/09/2017;9460901YJ4196S0008EH;;N;96,00;6;N;3;6;0;0;3
CV-VUT0042592-V;Vivienda 42592-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV FRANÇA DE, 86, Es:A Pl:01 Pt:47;;18/09/2017;9657301YJ4195N0003RO;;N;80,00;4;N;2;4;0;0;2
CV-VUT0042593-V;Vivienda 42593-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;AV FRANÇA DE, 86, Es:A Pl:01 Pt:48;;18/09/2017;9657301YJ4195N0004TP;;N;72,00;4;N;2;4;0;0;2
CV-VUT0044810-V;Vivienda 44810-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Bloque:B Es:A Pl:04 Pt:01;;08/06/2018;9163605YJ4196S0007LG;;N;47,00;2;N;1;2;0;0;1
CV-VUT0046989-V;Vivienda 46989-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Bloque:B Es:C Pl:02 Pt:IZ;;25/01/2019;9163606YJ4196S0005ED;;N;60,00;5;N;2;4;1;1;3
CV-VUT0046388-V;Vivienda 46388-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;PZ BARQUES DE LES, 1, Es:1 Pl:01 Pt:01;;29/05/2018;9459107YJ4195N0002YI;;N;82,00;4;N;2;4;0;0;2
CV-VUT0044909-V;Vivienda 44909-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL SENDA DE L'AMO DE LA, 24, Bloque:A Es:T Pl:OD Pt:OS;;12/06/2018;8762411YJ4186S0001ST;;N;172,00;9;N;4;8;1;1;5
CV-VUT0045274-V;Vivienda 45274-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 57, Es:1 Pl:04 Pt:C;;27/06/2018;8965105YJ4186N0019PS;;N;72,00;4;N;2;4;0;0;2
CV-VUT0046611-V;Vivienda 46611-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Bloque:B Es:A Pl:06 Pt:02;;06/11/2018;9163605YJ4196S0012ZJ;;N;84,00;6;N;3;6;0;0;3
CV-VUT0046612-V;Vivienda 46612-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOVETAR DEL, 29, Es:C Pl:05 Pt:09;;06/11/2018;9163601YJ4196S0045OK;;N;64,00;4;N;2;4;0;0;2
CV-VUT0046615-V;Vivienda 46615-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL PORQUET DEL, 7, Es:A Pl:02 Pt:03;;06/11/2018;9064901YJ4196S0082DB;;N;99,00;6;N;3;6;0;0;3
CV-VUT0045243-V;Vivienda 45243-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL GARROFERS DELS, 9, Es:1 Pl:00 Pt:A;;30/01/2018;9161809YJ4196S0004RS;;N;158,00;6;N;3;6;0;0;3
CV-VUT0047845-V;Vivienda 47845-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL ALCOIA DE L', 46, Es:A Pl:00 Pt:01;;12/03/2018;8765404YJ4186N0067HX;;N;40,00;4;N;2;4;0;0;2
CV-VUT0048951-V;Vivienda 48951-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL BOLITX DEL, 51, Es:1 Pl:02 Pt:05;;15/01/2020;9458110YJ4195N0005RA;;N;142,00;6;N;3;6;0;0;3
CV-VUT0048818-V;Vivienda 48818-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MARENYS DELS, 9, Es:B Pl:09 Pt:18;;16/12/2019;9064902YJ4196S0020QX;;N;64,00;4;N;2;4;0;0;2
CV-VUT0046953-V;Vivienda 46953-V;VALENCIA/VALÈNCIA;MIRAMAR;46711;CL MONTDUVER DEL, 49, Es:1 Pl:01 Pt:DR;;24/04/2018;8865406YJ4186N0003EX;;N;63,00;6;N;3;6;0;0;3
