Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0044084-V;Vivienda 44084-V;VALENCIA/VALÈNCIA;CASTELLÓ DE RUGAT;46841;CL L'ERMITA, 20, Es:T Pl:OD Pt:OS;;08/11/2017;6963842YJ2066D0001TI;;N;228,00;8;N;4;8;0;0;4
CV-VUT0049856-V;Vivienda 49856-V;VALENCIA/VALÈNCIA;CASTELLÓ DE RUGAT;46841;CL XORRET, 8, Es:T Pl:OD Pt:OS;www.elbuenocio.com;01/04/2021;7264215YJ2076C0001IE;46001000337303;N;214,00;5;N;2;4;1;1;3
