Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0051126-V;Vivienda 51126-V;VALENCIA/VALÈNCIA;GILET;46149;CL ESTIVELLA, 15, Es:1 Pl:03 Pt:19;;03/06/2022;9456101YJ2995E0019BE;;N;75,00;6;N;3;6;0;0;3
CV-VUT0053338-V;Vivienda 53338-V;VALENCIA/VALÈNCIA;GILET;46149;PZ IGLESIA, 3, Es:1 Pl:00 Pt:01;;14/08/2023;9757702YJ2995H0001LG;;N;182,00;5;N;2;4;1;1;3
CV-VUT0038258-V;Vivienda 38258-V;VALENCIA/VALÈNCIA;GILET;46149;CL NAQUERA, 8, Es:T Pl:OD Pt:OS;;16/09/2016;8645614YJ2984N0001MW;;N;78,00;6;N;3;6;0;0;3
CV-VUT0037082-V;Vivienda 37082-V;VALENCIA/VALÈNCIA;GILET;46149;AV MARIA DE LUNA, 28, Pl:00 Pt:02;;16/06/2016;9055903YJ2995N0002FQ;;N;185,00;6;N;3;6;0;0;3
CV-VUT0055714-V;Vivienda 55714-V;VALENCIA/VALÈNCIA;GILET;46149;CL PATRONATO, 4, Es:1 Pl:03 Pt:04;;25/06/2024;9555002YJ2995F0004MM;;N;114,00;6;N;3;6;0;0;3
CV-VUT0054313-V;Vivienda 54313-V;VALENCIA/VALÈNCIA;GILET;46149;CL SAN MIGUEL, 26, Es:1 Pl:00 Pt:01;;29/01/2024;9658213YJ2995H0001GG;;N;80,00;5;N;2;4;1;1;3
CV-VUT0039905-V;Vivienda 39905-V;VALENCIA/VALÈNCIA;GILET;46149;CL JAZMINES LOS, 7, Es:1 Pl:00 Pt:01;;10/03/2017;8957004XJ2985N0001EY;;N;393,00;10;N;5;10;0;0;5
CV-VUT0047267-V;Vivienda 47267-V;VALENCIA/VALÈNCIA;GILET;46149;CL JAZMINES LOS, 9, Es:T Pl:OD Pt:OS;;19/02/2019;8957005XJ2985N0001SY;;N;188,00;6;N;3;6;0;0;3
CV-VUT0043681-V;Vivienda 43681-V;VALENCIA/VALÈNCIA;GILET;46149;CL SAN MIGUEL, 37, Es:1 Pl:00 Pt:01;;26/04/2018;9557537YJ2995H0003PJ;;S;142,00;5;N;2;4;1;1;3
CV-VUT0046066-V;Vivienda 46066-V;VALENCIA/VALÈNCIA;GILET;46149;AV SIERRA CALDERONA, 5, Es:T Pl:OD Pt:OS;;16/05/2018;93533E0YJ2995A0001DZ;;N;558,00;6;N;3;6;0;0;3
CV-VUT0053985-V;Vivienda 53985-V;VALENCIA/VALÈNCIA;GILET;46149;CL ESTIVELLA, 15, Es:1 Pl:00 Pt:01;;04/12/2023;9456101YJ2995E0001TA;;N;80,00;6;N;3;6;0;0;3
CV-VUT0056208-V;Vivienda 56208-V;VALENCIA/VALÈNCIA;GILET;46149;AV SAGUNTO, 2, Pl:01 Pt:04;;10/08/2024;9852249YJ2995S0005OS;;N;110,00;4;N;2;4;0;0;2
