Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0048586-V;Vivienda 48586-V;VALENCIA/VALÈNCIA;FONT DE LA FIGUERA, LA;46630;PZ MAJOR, 17, Es:1 Pl:00 Pt:01;;27/07/2019;4278107XH8947G0001ZE;;N;426,00;6;N;3;6;0;0;3
CV-VUT0058857-V;;VALENCIA/VALÈNCIA;FONT DE LA FIGUERA, LA;46630;CL SANT VICENT, 41, Es:T Pl:OD Pt:OS;;23/07/2025;4275317XH8947E0001II;;N;152,00;8;N;4;8;0;0;4
