Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0055035-V;Vivienda 55035-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL MARAVILLAS, 9, Es:1 Pl:00 Pt:01;;26/04/2024;3123612YJ1832S0001GI;;N;401,00;4;N;2;4;0;0;2
CV-VUT0053832-V;Vivienda 53832-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL CAMPOAMOR, 15, Es:T Pl:OD Pt:OS;;09/11/2023;1325306YJ1812N0001DG;;N;658,00;10;N;5;10;0;0;5
CV-VUT0055684-V;Vivienda 55684-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL PINTOR DOMINGO, 2, Es:T Pl:OD Pt:OS;;21/06/2024;2513902YJ1821S0001XP;;N;289,00;8;N;4;8;0;0;4
CV-VUT0045253-V;Vivienda 45253-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL RAMON Y CAJAL, 41, Es:T Pl:OD Pt:OS;;30/01/2018;3311311YJ1831S0001WF;;N;293,00;8;N;4;8;0;0;4
CV-VUT0041973-V;Vivienda 41973-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;AV SAN ANTONIO DE BENAGEBER, 44, Es:T Pl:OD Pt:OS;;24/07/2017;4222116YJ1842S0001IS;;N;256,00;6;N;3;6;0;0;3
CV-VUT0047322-V;Vivienda 47322-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ALCUBLAS, 7, Es:T Pl:OD Pt:OS;;21/02/2019;3829516YJ1832N0001ZM;;N;261,00;8;N;4;8;0;0;4
CV-VUT0048999-V;Vivienda 48999-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;AV RECREO, 72, Es:T Pl:OD Pt:OS;;04/02/2020;2536505YJ1823N0001ED;;N;232,00;6;N;3;6;0;0;3
CV-VUT0048009-V;Vivienda 48009-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL PINTOR DOMINGO, 1, Es:B Pl:00 Pt:05;;02/07/2019;2512601YJ1821S0018PQ;;N;67,00;2;N;1;2;0;0;1
CV-VUT0048913-V;Vivienda 48913-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL PINTOR DOMINGO, 1, Es:A Pl:00 Pt:03;;20/01/2020;2512601YJ1821S0004XD;;N;69,00;2;N;1;2;0;0;1
CV-VUT0049694-V;Vivienda 49694-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL BERMEO, 13, Es:T Pl:OD Pt:OS;;19/01/2021;3211155YJ1831S0001FF;;N;212,00;8;N;4;8;0;0;4
CV-VUT0052287-V;Vivienda 52287-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ALBAIDA, 23, Es:T Pl:OD Pt:OS;;31/03/2023;3518907YJ1831N0001DY;;N;497,00;8;N;4;8;0;0;4
CV-VUT0052191-V;Vivienda 52191-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ALGEMESI, 26, Es:T Pl:OD Pt:OS;;21/03/2023;3218608YJ1831N0001AY;;N;79,00;6;N;3;6;0;0;3
CV-VUT0054563-V;Vivienda 54563-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL YREGUA, 1, Es:T Pl:OD Pt:OS;;05/03/2024;0718515YJ1801N0000OH;;N;151,00;6;N;3;6;0;0;3
CV-VUT0053157-V;Vivienda 53157-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL MADRID, 19, Es:T Pl:OD Pt:OS;;17/07/2023;2438512YJ1823N0001AD;;N;224,00;8;N;4;8;0;0;4
CV-VUT0054210-V;Vivienda 54210-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL OLVIDO, 6B, Es:T Pl:OD Pt:OS;;15/01/2024;4021347YJ1842S0001KS;;N;272,00;12;N;6;12;0;0;6
CV-VUT0053460-V;Vivienda 53460-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ALCACER, 16B, Es:T Pl:OD Pt:OS;;12/09/2023;3606213YJ1830N0001TS;;N;239,00;8;N;4;8;0;0;4
CV-VUT0054651-V;Vivienda 54651-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL MONCADA, 7, Es:1 Pl:00 Pt:01;;13/03/2024;3416308YJ1831N0001LY;;N;210,00;10;N;5;10;0;0;5
CV-VUT0054654-V;Vivienda 54654-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL CARMELITES CALÇATS, 13, Es:T Pl:OD Pt:OS;;13/03/2024;1716601YJ1811N0001PZ;;N;374,00;9;N;4;8;1;1;5
CV-VUT0053935-V;Vivienda 53935-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL CASTILLA, 5, Es:T Pl:OD Pt:OS;;27/11/2023;2920406YJ1822S0001ER;;N;97,00;4;N;2;4;0;0;2
CV-VUT0052874-V;Vivienda 52874-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ARZOBISPO, 7, Es:T Pl:OD Pt:OS;;14/06/2023;2914119YJ1821S0001BP;;N;105,00;8;N;4;8;0;0;4
CV-VUT0053251-V;Vivienda 53251-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL SAN JORGE, 19, Es:T Pl:OD Pt:OS;;12/07/2023;3212901YJ1831S0001XF;;N;275,00;10;N;5;10;0;0;5
CV-VUT0052257-V;Vivienda 52257-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL CASTELLON, 5, Es:T Pl:OD Pt:OS;;29/03/2023;4221507YJ1842S0001AS;;N;176,00;5;N;2;4;1;1;3
CV-VUT0038317-V;Vivienda 38317-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL PINTOR LOPEZ, 6, Es:T Pl:OD Pt:OS;;02/11/2016;3821109YJ1832S0001ZI;;N;161,00;6;N;3;6;0;0;3
CV-VUT0057386-V;;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ALICANTE, 4, Es:T Pl:OD Pt:OS;;15/02/2025;2823105YJ1822S0001TR;;N;255,00;8;N;4;8;0;0;4
CV-VUT0058729-V;;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL BERMEO, 4;;07/07/2025;3313508YJ1831S0001BF;;N;303,00;10;N;5;10;0;0;5
CV-VUT0058579-V;;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL SUR, 26, Es:T Pl:OD Pt:OS;;27/05/2025;3527434YJ1832N0001QM;;N;371,00;4;N;2;4;0;0;2
CV-VUT0058877-V;LA ELIANA VILLA - MEDITERRANEAN LIVING;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL MERINO, 16;;24/07/2025;3424228YJ1832S0001TI;;N;346,00;8;N;4;8;0;0;4
CV-VUT0058891-V;;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL DE LA RETLLA, 5;;28/07/2025;2222330YJ1822S0001HR;;N;433,00;8;N;4;8;0;0;4
CV-VUT0056620-V;Vivienda 56620-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL CAMPES, 38, Es:T Pl:OD Pt:OS;;09/11/2024;2536557YJ1823N0001FD;;N;215,00;6;N;3;6;0;0;3
CV-VUT0040413-V;Vivienda 40413-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL SANTA RITA, 5A, Es:T Pl:OD Pt:OS;;29/03/2017;1429416YJ1813S0001MJ;46053000444192;N;339,00;10;N;5;10;0;0;5
CV-VUT0056089-V;Vivienda 56089-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ESCULTOR PASTOR, 8, Es:T Pl:OD Pt:OS;;31/07/2024;4221504YJ1842S0001US;;N;236,00;5;N;1;2;3;3;4
CV-VUT0049616-V;Vivienda 49616-V;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL VIRGEN DESAMPARADOS, 4, Es:T Pl:OD Pt:OS;;09/11/2020;2315202YJ1821N0001BW;;N;108,00;5;N;2;4;1;1;3
CV-VUT0058732-V;Webb_Palones House;VALENCIA/VALÈNCIA;ELIANA, L';46183;CL ARMONIA, 26C;https://www.airbnb.es/hosting/listings/editor/612941149953547687/view-your-space;07/07/2025;2321909YJ1822S0000PE;;N;273,00;6;N;3;6;0;0;3
