Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0037225-V;Vivienda 37225-V;VALENCIA/VALÈNCIA;BENIFAIRÓ DE LA VALLDIGNA;46791;PD RACO DE MARSANS, 11, Bloque:A Es:T Pl:OD Pt:OS;;23/06/2016;002230300YJ32G0001TS;;N;257,00;6;N;3;6;0;0;3
CV-VUT0050491-V;Vivienda 50491-V;VALENCIA/VALÈNCIA;BENIFAIRÓ DE LA VALLDIGNA;46791;CL SANT FRANCESC, 10, Bloque:A Es:1 Pl:02 Pt:02;;18/10/2021;3364525YJ3236S0003WE;;N;194,00;10;N;5;10;0;0;5
