Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0055360-V;Vivienda 55360-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;AV JACARANDAS DE LAS, 2, Pl:05 Pt:503;;24/05/2024;3058301YJ2735N0136YK;;N;114,00;2;N;1;2;0;0;1
CV-VUT0055436-V;Vivienda 55436-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;AV JACARANDAS DE LAS, 2, Pl:09 Pt:931;;28/05/2024;3058301YJ2735N0296TJ;;N;119,00;2;N;1;2;0;0;1
CV-VUT0042718-V;Vivienda 42718-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL AUSIAS MARCH, 44, Es:1 Pl:02 Pt:06;;25/09/2017;2771702YJ2727S0019YL;;N;60,00;6;N;3;6;0;0;3
CV-VUT0045494-V;Vivienda 45494-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;AV JACARANDAS DE LAS, 2, Pl:03 Pt:313;;08/07/2018;3058301YJ2735N0080OZ;;N;108,00;2;N;1;2;0;0;1
CV-VUT0043755-V;Vivienda 43755-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;AV RAJOLAR, 6, Es:B Pl:04 Pt:38;;02/05/2018;1969501YJ2716N0257BX;;N;119,00;6;N;3;6;0;0;3
CV-VUT0048581-V;Vivienda 48581-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL MARIANO BENLLIURE, 9, Bloque:A Es:1 Pl:01 Pt:02;;10/10/2019;3360215YJ2736S0004MJ;;N;84,00;5;N;2;4;1;1;3
CV-VUT0046888-V;Vivienda 46888-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL FELIX PIZCUETA, 16, Es:T Pl:OD Pt:OS;;21/12/2018;2266709YJ2726N0001GW;;N;92,00;7;N;3;6;1;1;4
CV-VUT0044023-V;Vivienda 44023-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL CARDENAL CISNEROS, 1, Bloque:A Es:1 Pl:01 Pt:01;;11/05/2018;2660707YJ2726S0002TA;;N;42,00;4;N;2;4;0;0;2
CV-VUT0047128-V;Vivienda 47128-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL PROF ENRIQ TIERNO GALVAN, 51, Bloque:A Es:1 Pl:00 Pt:01;;14/02/2019;2361706YJ2726S0001QP;;N;59,00;3;N;1;2;1;1;2
CV-VUT0048897-V;Vivienda 48897-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL DOCTOR DOMINGO OROZCO, 7, Bloque:B Es:1 Pl:01 Pt:01;;07/01/2020;2368711YJ2726N0004AT;;N;52,00;4;N;2;4;0;0;2
CV-VUT0049705-V;Vivienda 49705-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL MAESTRO LOPE, 61, Es:2 Pl:01 Pt:01;;25/01/2021;3065802YJ2736N0013SG;;N;93,00;4;N;2;4;0;0;2
CV-VUT0048885-V;Vivienda 48885-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL MAESTRO FERNANDO MARTIN, 19, Es:1 Pl:01 Pt:IZ;;26/12/2019;2862302YJ2726S0002UA;;N;45,00;4;N;2;4;0;0;2
CV-VUT0048886-V;Vivienda 48886-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL MAESTRO FERNANDO MARTIN, 19, Es:1 Pl:00 Pt:DR;;26/12/2019;2862302YJ2726S0003IS;;N;47,00;4;N;2;4;0;0;2
CV-VUT0048887-V;Vivienda 48887-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL MAESTRO FERNANDO MARTIN, 19, Es:1 Pl:01 Pt:DR;;26/12/2019;2862302YJ2726S0004OD;;N;45,00;4;N;2;4;0;0;2
CV-VUT0048609-V;Vivienda 48609-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;PZ GLORIA FUERTES, 5, Es:T Pl:OD Pt:OS;;18/10/2019;2971505YJ2727S0001JR;;N;205,00;6;N;3;6;0;0;3
CV-VUT0048608-V;Vivienda 48608-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL JOSE CARSI, 27, Es:T Pl:OD Pt:OS;;18/10/2019;2866807YJ2726N0001XW;;N;178,00;7;N;3;6;1;1;4
CV-VUT0052444-V;Vivienda 52444-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL PROF ENRIQ TIERNO GALVAN, 34, Es:T Pl:OD Pt:OS;;02/05/2023;2560919YJ2726S0001OP;;N;217,00;10;N;5;10;0;0;5
CV-VUT0052013-V;Vivienda 52013-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;PZ L'EIXERETA, 2, Es:1 Pl:07 Pt:14;;23/02/2023;2868501YJ2726N0022RJ;;N;120,00;8;N;4;8;0;0;4
CV-VUT0052014-V;Vivienda 52014-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;PZ L'EIXERETA, 4B, Es:1 Pl:01 Pt:01;;23/02/2023;2868506YJ2726N0003DR;;N;112,00;8;N;4;8;0;0;4
CV-VUT0052906-V;Vivienda 52906-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;CL ACTOR RAMBAL, 99, Es:1 Pl:01 Pt:01;;19/06/2023;1973808YJ2717S0002IQ;;N;76,00;6;N;3;6;0;0;3
CV-VUT0055365-V;Vivienda 55365-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;AV JACARANDAS DE LAS, 2, Pl:08 Pt:801;;24/05/2024;3058301YJ2735N0233YK;;N;114,00;2;N;1;2;0;0;1
CV-VUT0055369-V;Vivienda 55369-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;AV JACARANDAS DE LAS, 2, Pl:09 Pt:919;;24/05/2024;3058301YJ2735N0284LI;;N;104,00;2;N;1;2;0;0;1
CV-VUT0052012-V;Vivienda 52012-V;VALENCIA/VALÈNCIA;BURJASSOT;46100;PZ L'EIXERETA, 1, Es:1 Pl:01 Pt:03;;23/02/2023;2868502YJ2726N0008TO;;N;111,00;8;N;4;8;0;0;4
