Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0057381-V;;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 92, Bloque:A Es:2 Pl:01 Pt:01;;15/02/2025;5220901YJ4252S0013DI;;N;101,00;6;N;3;6;0;0;3
CV-VUT0049388-V;Vivienda 49388-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 149, Es:1 Pl:04 Pt:B;;18/07/2020;4426407YJ4242N0008MJ;;N;109,00;6;N;3;6;0;0;3
CV-VUT0049405-V;Vivienda 49405-V;VALENCIA/VALÈNCIA;GANDIA;46701;CL MONESTIR DE LA VALLDIGNA, 9, Es:1 Pl:00 Pt:03;;24/07/2020;4483902YJ4148S0003RW;;N;355,00;8;N;4;8;0;0;4
CV-VUT0049419-V;Vivienda 49419-V;VALENCIA/VALÈNCIA;GANDIA;46730;BO ST NICOLAU CL PERU, 61, Es:3 Pl:00 Pt:01;;23/07/2020;4382901YJ4148S0037MR;;N;99,00;5;N;2;4;1;1;3
CV-VUT0050395-V;Vivienda 50395-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 105, Bloque:B Es:1 Pl:00 Pt:05;;25/08/2021;4721401YJ4242S0013FR;;N;215,00;6;N;3;6;0;0;3
CV-VUT0051350-V;Vivienda 51350-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MENORCA, 25, Bloque:A Es:4 Pl:06 Pt:0H;;15/07/2022;5020502YJ4252S0094PL;;N;60,00;4;N;2;4;0;0;2
CV-VUT0050754-V;Vivienda 50754-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ATLANTIC, 79, Bloque:A Es:1 Pl:01 Pt:C;;22/03/2022;5809709YJ4250N0006MI;;N;131,00;4;N;2;4;0;0;2
CV-VUT0050556-V;Vivienda 50556-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 3, Bloque:A Es:2 Pl:01 Pt:DR;;14/11/2021;5313903YJ4251S0024AX;;N;73,00;5;N;2;4;1;1;3
CV-VUT0051703-V;Vivienda 51703-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 105, Bloque:A Es:4 Pl:01 Pt:0G;;28/10/2022;4925901YJ4242N0066UA;;N;127,00;6;N;3;6;0;0;3
CV-VUT0049210-V;Vivienda 49210-V;VALENCIA/VALÈNCIA;GANDIA;46728;UR SANTA MARTA, 38, Es:1 Pl:00 Pt:03;;05/06/2020;2282110YJ4128S0003WJ;;N;207,00;8;N;4;8;0;0;4
CV-VUT0051247-V;Vivienda 51247-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ESCULLERA, 4, Bloque:B Es:1 Pl:05 Pt:41;;22/06/2022;5417904YJ4251N0069LQ;;N;85,00;4;N;2;4;0;0;2
CV-VUT0051254-V;Vivienda 51254-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 76, Bloque:A Es:I Pl:10 Pt:20;;23/06/2022;5614101YJ4251S0071BI;;N;111,00;10;N;5;10;0;0;5
CV-VUT0051181-V;Vivienda 51181-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 88, Bloque:D Es:1 Pl:02 Pt:0B;;09/06/2022;5318201YJ4251N0079UI;;N;106,00;8;N;4;8;0;0;4
CV-VUT0058455-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL ILLES BALEARS, 22, Pl:04 Pt:0D;;01/04/2025;5608506YJ4250N0022OK;;N;36,00;2;S;0;0;0;0;0
CV-VUT0058457-V;;VALENCIA/VALÈNCIA;GANDIA;46701;CL SALELLES, 8, Bloque:A Es:1 Pl:03 Pt:03;;04/06/2025;4369307YJ4146N0005KI;;N;189,00;8;N;4;8;0;0;4
CV-VUT0058246-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL ILLES BALEARS, 11, Bloque:A Es:2 Pl:02 Pt:06;;05/05/2025;6007101YJ4260N0026IE;;N;91,00;4;N;2;4;0;0;2
CV-VUT0058795-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL MALLORCA, 27, Bloque:A Es:1 Pl:05 Pt:06;;18/07/2025;5514607YJ4251S0072AO;;N;69,00;4;N;2;4;0;0;2
CV-VUT0058144-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL PARTIDA RODONA, 17, Es:2 Pl:01 Pt:B;;14/04/2025;5500204YJ4250S0023JR;;N;79,00;3;N;1;2;1;1;2
CV-VUT0058404-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL FORMENTERA, 31, Bloque:A Es:1 Pl:03 Pt:05;;28/05/2025;5021201YJ4252S0020PS;;N;70,00;4;N;2;4;0;0;2
CV-VUT0058405-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL BARRAQUES, 30, Bloque:A Es:2 Pl:04 Pt:09;;28/05/2025;6005128YJ4260N0019XX;;N;83,00;6;N;3;6;0;0;3
CV-VUT0058766-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL ATLANTIC, 60, Bloque:A Es:1 Pl:01 Pt:02;;11/07/2025;6007121YJ4260N0002QI;;N;58,00;4;N;2;4;0;0;2
CV-VUT0057993-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL FORMENTERA, 23, Bloque:A Es:1 Pl:11 Pt:23;;02/04/2025;5120601YJ4252S0063ZB;;N;113,00;4;N;1;2;2;2;3
CV-VUT0051439-V;Vivienda 51439-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ATLANTIC, 79, Bloque:B Es:2 Pl:00 Pt:E;;02/08/2022;5809709YJ4250N0032JW;46065000829374;N;141,00;5;N;2;4;1;1;3
CV-VUT0058755-V;;VALENCIA/VALÈNCIA;GANDIA;46730;UR KENTUKY, 20, Es:T Pl:OD Pt:OS;;09/07/2025;4619806YJ4241N0001PH;;N;380,00;12;N;6;12;0;0;6
CV-VUT0058346-V;;VALENCIA/VALÈNCIA;GANDIA;46701;CL LOPE DE VEGA, 16, Es:1 Pl:01 Pt:02;;22/05/2025;4775106YJ4147N0003TM;;N;113,00;6;N;3;6;0;0;3
CV-VUT0056913-V;Vivienda 56913-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL BARRAQUES, 24, Bloque:A Es:1 Pl:01 Pt:02;;03/01/2025;6005132YJ4260N0002JI;;N;96,00;4;N;2;4;0;0;2
CV-VUT0056533-V;Vivienda 56533-V;VALENCIA/VALÈNCIA;GANDIA;46701;CL LLUIS VIVES, 1, Bloque:A Es:1 Pl:03 Pt:08;;21/10/2024;4577514YJ4147N0012YY;;N;63,00;6;N;3;6;0;0;3
CV-VUT0056534-V;Vivienda 56534-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CAMP DE MORVEDRE, 12, Bloque:A Es:2 Pl:05 Pt:10;;21/10/2024;5313901YJ4251S0032ZR;;N;87,00;6;N;3;6;0;0;3
CV-VUT0056736-V;Vivienda 56736-V;VALENCIA/VALÈNCIA;GANDIA;46701;AV VALENCIA, 3, Es:1 Pl:02 Pt:03;;22/11/2024;4274507YJ4147S0007MS;;N;170,00;6;N;3;6;0;0;3
CV-VUT0041759-V;Vivienda 41759-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MAESTRAT DEL, 11, Bloque:4 Es:3 Pl:09 Pt:E;;05/10/2017;4226501YJ4242N0356ID;;N;135,00;6;N;3;6;0;0;3
CV-VUT0038266-V;Vivienda 38266-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ERMITA, 10, Bloque:A Es:T Pl:OD Pt:OS;;26/09/2016;6098305YJ4169N0001IJ;;N;340,00;8;N;4;8;0;0;4
CV-VUT0056824-V;Vivienda 56824-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MENORCA, 8, Bloque:A Es:1 Pl:00 Pt:03;;09/12/2024;5317607YJ4251N0001GB;;N;51,00;4;N;2;4;0;0;2
CV-VUT0056826-V;Vivienda 56826-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL PARTIDA RODONA, 17, Es:4 Pl:02 Pt:B;;09/12/2024;5500204YJ4250S0315ZI;;N;78,00;4;N;2;4;0;0;2
CV-VUT0055900-V;Vivienda 55900-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ATLANTIC, 84, Bloque:A Es:1 Pl:01 Pt:04;;13/07/2024;5909823YJ4250N0008QP;;N;48,00;2;N;1;2;0;0;1
CV-VUT0055818-V;Vivienda 55818-V;VALENCIA/VALÈNCIA;GANDIA;46702;CL PINTOR JOSEP RIBERA, 8, Bloque:H Es:1 Pl:05 Pt:18;;08/07/2024;3873701YJ4137S0110YA;;N;70,00;5;N;2;4;1;1;3
CV-VUT0055989-V;Vivienda 55989-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MALLORCA, 6, Bloque:A Es:1 Pl:02 Pt:09;;23/07/2024;5811907YJ4251S0009AD;;N;49,00;4;N;2;4;0;0;2
CV-VUT0056222-V;Vivienda 56222-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL OLTRA, 17, Bloque:1 Es:1 Pl:04 Pt:17;;06/08/2024;5504802YJ4250S0018KW;;N;70,00;4;N;2;4;0;0;2
CV-VUT0056741-V;Vivienda 56741-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CATALUNYA, 2, Bloque:A Es:1 Pl:00 Pt:02;;25/11/2024;5318203YJ4251N0032DL;;N;93,00;6;N;3;6;0;0;3
CV-VUT0056179-V;Vivienda 56179-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 12, Bloque:A Es:1 Pl:04 Pt:01;;05/08/2024;6205109YJ4260N0005HA;;N;201,00;8;N;4;8;0;0;4
CV-VUT0055769-V;Vivienda 55769-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MAESTRAT DEL, 11, Bloque:3 Es:2 Pl:12 Pt:D;;03/07/2024;4226501YJ4242N0243KM;;N;135,00;6;N;3;6;0;0;3
CV-VUT0055824-V;Vivienda 55824-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CIBELES, 27B, Bloque:A Es:T Pl:OD Pt:OS;;09/07/2024;6105105YJ4260N0001UU;;N;41,00;2;N;1;2;0;0;1
CV-VUT0056613-V;Vivienda 56613-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 70, Bloque:E Es:1 Pl:04 Pt:08;;04/11/2024;5614103YJ4251S0086RB;;N;63,00;4;N;2;4;0;0;2
CV-VUT0036191-V;Vivienda 36191-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MENORCA, 33, Bloque:A Es:1 Pl:05 Pt:0B;;25/04/2016;4921401YJ4242S0074KQ;;N;92,00;6;N;3;6;0;0;3
CV-VUT0056582-V;Vivienda 56582-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 125, Bloque:A Es:A Pl:00 Pt:01;;27/10/2024;4624804YJ4242S0033WK;;N;85,00;4;N;2;4;0;0;2
CV-VUT0050076-V;Vivienda 50076-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 89, Bloque:F Es:1 Pl:05 Pt:0D;;12/06/2021;5318201YJ4251N0153DF;;N;113,00;6;N;3;6;0;0;3
CV-VUT0050077-V;Vivienda 50077-V;VALENCIA/VALÈNCIA;GANDIA;46702;CL COSTERA LA, 16, Es:1 Pl:00 Pt:09;;12/06/2021;4819917YJ4241N0009OQ;;N;130,00;8;N;4;8;0;0;4
CV-VUT0050078-V;Vivienda 50078-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL SERRANIA DEL TURIA, 4, Bloque:B Es:2 Pl:01 Pt:D0;;12/06/2021;4523802YJ4242S0171HQ;;N;88,00;6;N;3;6;0;0;3
CV-VUT0050080-V;Vivienda 50080-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CAMP DE MORVEDRE, 51, Bloque:B Es:2 Pl:07 Pt:C;;12/06/2021;5016901YJ4251N0035JX;;N;66,00;4;N;2;4;0;0;2
CV-VUT0050081-V;Vivienda 50081-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 69, Bloque:A Es:1 Pl:09 Pt:A;;12/06/2021;5017501YJ4251N0074PE;;N;84,00;6;N;3;6;0;0;3
CV-VUT0050082-V;Vivienda 50082-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 71, Bloque:A Es:2 Pl:08 Pt:0D;;12/06/2021;5018701YJ4251N0101BM;;N;73,00;4;N;2;4;0;0;2
CV-VUT0050196-V;Vivienda 50196-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MARE NOSTRUM, 1, Bloque:A Es:1 Pl:02 Pt:04;;10/07/2021;6204702YJ4260S0005KL;;N;52,00;4;N;2;4;0;0;2
CV-VUT0050889-V;Vivienda 50889-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 145, Es:3 Pl:05 Pt:G;;26/04/2022;4426401YJ4242N0054MW;;N;62,00;6;N;3;6;0;0;3
CV-VUT0050977-V;Vivienda 50977-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ERMITA, 18, Bloque:A Es:1 Pl:02 Pt:04;;12/05/2022;6098309YJ4169N0006EX;;N;76,00;6;N;3;6;0;0;3
CV-VUT0050981-V;Vivienda 50981-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL MENORCA, 31, Bloque:A Es:1 Pl:05 Pt:09;;12/05/2022;4921402YJ4242S0045UR;;N;91,00;6;N;3;6;0;0;3
CV-VUT0051119-V;Vivienda 51119-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ATLANTIC, 89, Bloque:A Es:A Pl:01 Pt:01;;02/06/2022;5809705YJ4250N0007AO;;N;85,00;6;N;3;6;0;0;3
CV-VUT0056236-V;Vivienda 56236-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CAMP DE MORVEDRE, 49, Bloque:A Es:1 Pl:03 Pt:0D;;14/08/2024;5016902YJ4251N0017FP;;N;86,00;6;N;3;6;0;0;3
CV-VUT0055891-V;Vivienda 55891-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 103, Bloque:A Es:1 Pl:09 Pt:34;;11/07/2024;4925903YJ4242N0051DX;;N;100,00;6;N;3;6;0;0;3
CV-VUT0055399-V;Vivienda 55399-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIBERA BAIXA, 1, Es:2 Pl:07 Pt:DR;;23/05/2024;4529905YJ4242N0187ZY;;N;110,00;4;N;2;4;0;0;2
CV-VUT0055616-V;Vivienda 55616-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 87, Bloque:B Es:1 Pl:03 Pt:0B;;16/06/2024;5318201YJ4251N0016IO;;N;84,00;6;N;3;6;0;0;3
CV-VUT0054934-V;Vivienda 54934-V;VALENCIA/VALÈNCIA;GANDIA;46730;AV NORD DEL, 2, Bloque:A Es:A Pl:09 Pt:0B;;16/04/2024;4727903YJ4242N0026MY;;N;178,00;8;N;4;8;0;0;4
CV-VUT0056702-V;Vivienda 56702-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 85, Bloque:A Es:1 Pl:14 Pt:70;;18/11/2024;5318202YJ4251N0208KP;;N;65,00;4;N;2;4;0;0;2
CV-VUT0056703-V;Vivienda 56703-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CAMP DE MORVEDRE, 25, Es:2 Pl:01 Pt:DR;;18/11/2024;5114101YJ4251S0031OE;;N;82,00;4;N;2;4;0;0;2
CV-VUT0056704-V;Vivienda 56704-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL DEVESA, 44, Bloque:A Es:1 Pl:07 Pt:0H;;18/11/2024;4824906YJ4242S0109LY;;N;73,00;4;N;2;4;0;0;2
CV-VUT0056928-V;Vivienda 56928-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RIOJA, 15, Bloque:C Es:1 Pl:00 Pt:05;;23/12/2024;5313901YJ4251S0101WI;;N;112,00;10;N;5;10;0;0;5
CV-VUT0056213-V;Vivienda 56213-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CAMP DE MORVEDRE, 10, Bloque:A Es:4 Pl:09 Pt:17;;06/08/2024;5313901YJ4251S0073RP;;N;73,00;4;N;2;4;0;0;2
CV-VUT0056214-V;Vivienda 56214-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CAMP DE MORVEDRE, 21, Es:1 Pl:08 Pt:14;;06/08/2024;5114601YJ4251S0014KG;;N;98,00;4;N;2;4;0;0;2
CV-VUT0056215-V;Vivienda 56215-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL FORMENTERA, 22, Bloque:A Es:1 Pl:04 Pt:10;;06/08/2024;5220907YJ4252S0028PB;;N;112,00;6;N;3;6;0;0;3
CV-VUT0056216-V;Vivienda 56216-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 65, Bloque:A Es:1 Pl:08 Pt:E6;;06/08/2024;5614104YJ4251S0125LE;;N;28,00;2;N;1;2;0;0;1
CV-VUT0056217-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL MARE NOSTRUM, 24, Bloque:A Es:1 Pl:00 Pt:03;;06/08/2024;6205115YJ4260N0003KO;;N;60,00;6;N;3;6;0;0;3
CV-VUT0056218-V;Vivienda 56218-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS ROSA DELS VENTS, 12, Bloque:A Es:2 Pl:07 Pt:0D;;06/08/2024;5805901YJ4250N0040UU;;N;97,00;6;N;3;6;0;0;3
CV-VUT0056020-V;Vivienda 56020-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CATALUNYA, 20, Bloque:A Es:1 Pl:03 Pt:11;;26/07/2024;5017503YJ4251N0035QX;;N;56,00;2;N;1;2;0;0;1
CV-VUT0050769-V;Vivienda 50769-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ILLES BALEARS, 13, Bloque:A Es:1 Pl:04 Pt:11;;25/03/2022;5907802YJ4250N0026YX;;N;62,00;6;N;3;6;0;0;3
CV-VUT0050771-V;Vivienda 50771-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 104, Bloque:A Es:2 Pl:09 Pt:18;;25/03/2022;4925902YJ4242N0059SU;;N;90,00;7;N;3;6;1;1;4
CV-VUT0050980-V;Vivienda 50980-V;VALENCIA/VALÈNCIA;GANDIA;46702;CL PINTOR SOROLLA, 43, Bloque:A Es:1 Pl:04 Pt:08;;12/05/2022;3671302YJ4137S0010WI;;N;72,00;6;N;3;6;0;0;3
CV-VUT0050992-V;Vivienda 50992-V;VALENCIA/VALÈNCIA;GANDIA;46701;AV VALENCIA, 8, Bloque:A Es:1 Pl:06 Pt:11;;13/05/2022;4374513YJ4147S0023YX;;N;146,00;4;N;1;2;2;2;3
CV-VUT0050832-V;Vivienda 50832-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL CASTELLA-LLEO DE, 5, Bloque:B Es:5 Pl:06 Pt:11;;08/04/2022;4923501YJ4242S0119ZD;;N;91,00;6;N;3;6;0;0;3
CV-VUT0050833-V;;VALENCIA/VALÈNCIA;GANDIA;46730;CL CASTELLA-LLEO DE, 5, Bloque:B Es:5 Pl:05 Pt:09;;08/04/2022;4923501YJ4242S0117LA;;N;91,00;6;N;3;6;0;0;3
CV-VUT0050846-V;Vivienda 50846-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL RABIDA, 43, Es:1 Pl:01 Pt:01;;11/04/2022;5703239YJ4250S0002TS;;N;96,00;4;N;2;4;0;0;2
CV-VUT0051057-V;Vivienda 51057-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL ARMADA ESPANYOLA, 2, Bloque:C Es:1 Pl:07 Pt:E9;;24/05/2022;5614104YJ4251S0220JQ;;N;22,00;2;N;1;2;0;0;1
CV-VUT0051058-V;Vivienda 51058-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL SERPIS, 1, Bloque:N Es:1 Pl:02 Pt:48;;24/05/2022;4721401YJ4242S0343ZA;;N;43,00;2;N;1;2;0;0;1
CV-VUT0050763-V;Vivienda 50763-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL BARRAQUES, 66, Bloque:B Es:1 Pl:02 Pt:04;;24/03/2022;5809719YJ4250N0018EJ;;N;57,00;4;N;2;4;0;0;2
CV-VUT0053316-V;Vivienda 53316-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL PONENT, 15, Bloque:B Es:1 Pl:03 Pt:07;;04/08/2023;5802302YJ4250S0019AE;;N;105,00;6;N;3;6;0;0;3
CV-VUT0050669-V;Vivienda 50669-V;VALENCIA/VALÈNCIA;GANDIA;46730;PS MARITIM NEPTU, 65, Bloque:A Es:1 Pl:00 Pt:09;;11/02/2022;5614104YJ4251S0062KW;;N;61,00;4;N;2;4;0;0;2
CV-VUT0050780-V;Vivienda 50780-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL VERGE DELS DESEMPARATS, 7, Es:1 Pl:01 Pt:04;;29/03/2022;3862402YJ4136S0004EA;;N;67,00;6;N;3;6;0;0;3
CV-VUT0052659-V;Vivienda 52659-V;VALENCIA/VALÈNCIA;GANDIA;46730;CL FORMENTERA, 3, Bloque:A Es:1 Pl:07 Pt:21;;23/05/2023;5317605YJ4251N0059JJ;;N;97,00;6;N;3;6;0;0;3
